,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PERIOD,GAME_WON
20,0022200082,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:32,4,7,0.571,0,3,0.0,0,0,0.0,0,3,3,0,0,0,0,0,8,-9.0,1,False
21,0022200082,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:57,0,1,0.0,0,1,0.0,4,4,1.0,0,0,0,0,0,0,1,2,4,-7.0,2,False
22,0022200082,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:23,4,7,0.571,2,4,0.5,2,2,1.0,0,4,4,2,1,0,1,1,12,12.0,3,False
23,0022200082,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:03,2,6,0.333,1,4,0.25,0,0,0.0,0,3,3,3,0,0,0,2,5,5.0,4,False
24,0022200082,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,0,0,2,-7.0,5,False
25,0022200091,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:35,2,5,0.4,1,3,0.333,2,2,1.0,0,1,1,0,2,0,0,0,7,3.0,1,False
26,0022200091,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:35,3,6,0.5,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,1,8,-12.0,2,False
27,0022200091,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:00,1,5,0.2,0,1,0.0,3,4,0.75,0,4,4,2,0,0,1,0,5,1.0,3,False
28,0022200091,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:49,4,8,0.5,1,5,0.2,3,3,1.0,0,1,1,1,0,0,0,0,12,-4.0,4,False
29,0022200104,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:28,3,3,1.0,2,2,1.0,0,0,0.0,0,2,2,3,1,0,3,0,8,1.0,1,False
30,0022200104,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:07,0,3,0.0,0,3,0.0,2,2,1.0,1,1,2,1,0,0,0,1,2,4.0,2,False
31,0022200104,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:32,2,3,0.667,1,2,0.5,3,3,1.0,0,2,2,7,0,0,1,2,8,8.0,3,False
32,0022200104,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:22,2,5,0.4,1,3,0.333,0,0,0.0,3,4,7,2,0,0,1,0,5,-10.0,4,False
33,0022200118,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:16,1,5,0.2,1,4,0.25,0,0,0.0,1,0,1,3,0,0,2,1,3,3.0,1,False
34,0022200118,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:12,4,5,0.8,3,4,0.75,0,0,0.0,0,0,0,1,0,0,0,1,11,6.0,2,False
35,0022200118,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,5,8,0.625,3,5,0.6,1,1,1.0,0,1,1,4,0,0,0,0,14,-10.0,3,False
36,0022200118,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:53,3,4,0.75,1,2,0.5,4,4,1.0,0,1,1,1,0,0,3,1,11,5.0,4,False
37,0022200156,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:46,5,5,1.0,2,2,1.0,0,0,0.0,0,3,3,3,0,0,0,0,12,10.0,1,True
38,0022200156,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:06,3,5,0.6,2,3,0.667,2,2,1.0,0,2,2,2,0,0,0,0,10,-8.0,2,True
39,0022200156,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:45,3,6,0.5,1,4,0.25,1,2,0.5,0,3,3,1,0,0,0,1,8,5.0,3,True
40,0022200156,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:06,6,8,0.75,2,3,0.667,3,3,1.0,0,0,0,2,0,0,0,1,17,13.0,4,True
41,0022200182,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:07,4,6,0.667,1,3,0.333,2,2,1.0,0,0,0,1,1,0,0,2,11,2.0,1,True
42,0022200182,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:31,2,3,0.667,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,4,1.0,2,True
43,0022200182,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,4,7,0.571,2,3,0.667,0,0,0.0,0,1,1,3,0,0,0,0,10,1.0,3,True
44,0022200182,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:22,5,7,0.714,3,4,0.75,2,4,0.5,0,0,0,1,0,0,2,1,15,3.0,4,True
45,0022200197,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:02,5,6,0.833,0,1,0.0,3,3,1.0,0,2,2,0,0,0,1,0,13,11.0,1,False
46,0022200197,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:04,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,3,1,0,1,0,0,-7.0,2,False
47,0022200197,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:42,2,2,1.0,1,1,1.0,3,3,1.0,0,3,3,1,0,0,2,0,8,-6.0,3,False
48,0022200197,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:03,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,0,0,0,0,0,6,2.0,4,False
49,0022200205,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:12,1,4,0.25,1,3,0.333,0,0,0.0,1,1,2,0,0,0,1,0,3,1.0,1,True
50,0022200205,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:57,3,4,0.75,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,7,6.0,2,True
51,0022200205,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:52,1,3,0.333,1,2,0.5,3,3,1.0,0,2,2,5,1,0,0,1,6,10.0,3,True
52,0022200220,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,6,7,0.857,2,2,1.0,3,3,1.0,0,4,4,1,0,0,1,1,17,-3.0,1,False
53,0022200220,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:16,4,6,0.667,2,3,0.667,4,4,1.0,0,0,0,0,0,0,1,0,14,-1.0,2,False
54,0022200220,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,1,1,1.0,2,2,1.0,0,4,4,3,0,0,1,1,9,-7.0,3,False
55,0022200220,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:58,4,8,0.5,2,5,0.4,0,0,0.0,0,1,1,2,0,1,0,0,10,-3.0,4,False
56,0022200233,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:09,2,5,0.4,2,3,0.667,0,1,0.0,0,3,3,5,0,0,1,1,6,15.0,1,True
57,0022200233,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:36,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,0,1,0,0,0,2,-5.0,2,True
58,0022200233,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,4,7,0.571,2,5,0.4,0,0,0.0,0,1,1,3,0,0,3,1,10,2.0,3,True
59,0022200233,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:05,2,3,0.667,1,2,0.5,1,2,0.5,0,0,0,2,1,0,1,0,6,6.0,4,True
60,0022200245,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:06,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,7,0,0,0,0,0,10.0,1,True
61,0022200245,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:27,2,5,0.4,2,5,0.4,2,2,1.0,0,1,1,2,2,0,0,0,8,-2.0,2,True
62,0022200245,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,6,9,0.667,3,5,0.6,1,1,1.0,0,2,2,3,0,0,1,3,16,7.0,3,True
63,0022200245,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:27,3,4,0.75,2,3,0.667,1,2,0.5,0,2,2,3,1,2,0,0,9,7.0,4,True
64,0022200271,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,8,0.375,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,0,7,3.0,1,True
65,0022200271,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:33,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,4,0,0,0,0,4,12.0,2,True
66,0022200271,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,2,4,0.5,0,0,0.0,0,2,2,2,0,0,1,0,8,-3.0,3,True
67,0022200271,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,2.000000:08,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,1,0,0,0,0,3,6.0,4,True
68,0022200284,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,6,10,0.6,2,5,0.4,1,1,1.0,0,3,3,1,1,0,2,1,15,14.0,1,True
69,0022200284,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:22,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,1,0,1,0,2,1.0,2,True
70,0022200284,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:23,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,3,0,0,2,2,3,2.0,3,True
71,0022200284,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:58,5,8,0.625,3,5,0.6,0,0,0.0,0,0,0,0,0,0,0,1,13,2.0,4,True
72,0022200291,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,4,6,0.667,2,4,0.5,3,3,1.0,0,6,6,3,0,0,2,0,13,20.0,1,True
73,0022200291,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:20,0,4,0.0,0,3,0.0,2,2,1.0,0,0,0,0,1,0,2,0,2,-4.0,2,True
74,0022200291,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:17,2,2,1.0,1,1,1.0,0,0,0.0,0,3,3,3,0,0,2,1,5,3.0,3,True
75,0022200291,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,1,5,0.2,1,3,0.333,2,2,1.0,1,1,2,2,0,0,1,0,5,3.0,4,True
76,0022200310,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,1,4,0.25,1,1,1.0,0,1,1,1,0,0,2,1,8,-12.0,1,False
77,0022200310,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:26,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,2,0,0,0,1,8,3.0,2,False
78,0022200310,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:47,3,5,0.6,1,2,0.5,3,4,0.75,0,0,0,1,0,0,1,1,10,-4.0,3,False
79,0022200310,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:35,2,6,0.333,1,3,0.333,1,1,1.0,1,1,2,1,0,0,1,1,6,1.0,4,False
80,0022200336,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:26,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,1,2,3,0.0,1,True
81,0022200336,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:44,2,5,0.4,2,3,0.667,3,3,1.0,0,3,3,2,0,0,3,0,9,1.0,2,True
82,0022200336,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:47,2,4,0.5,1,2,0.5,0,0,0.0,0,3,3,1,0,0,1,2,5,2.0,3,True
83,0022200336,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:25,1,6,0.167,0,2,0.0,0,0,0.0,0,4,4,1,0,1,1,1,2,-4.0,4,True
84,0022200342,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:41,4,6,0.667,3,5,0.6,1,2,0.5,0,1,1,5,0,0,0,0,12,18.0,1,True
85,0022200342,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:59,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,3,1,0,2,0,3,-9.0,2,True
86,0022200342,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,2,6,0.333,1,4,0.25,1,1,1.0,0,1,1,1,0,0,2,0,6,-2.0,3,True
87,0022200342,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:52,3,5,0.6,3,5,0.6,0,0,0.0,0,1,1,1,0,1,0,0,9,12.0,4,True
88,0022200359,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,1,6,0.167,0,3,0.0,0,0,0.0,0,0,0,2,0,0,1,0,2,-13.0,1,False
89,0022200359,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:23,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,1,0,0,1,2,2,3.0,2,False
90,0022200359,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,2,6,0.333,2,3,0.667,0,0,0.0,0,2,2,3,0,0,0,0,6,1.0,3,False
91,0022200359,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:19,0,4,0.0,0,3,0.0,2,2,1.0,0,0,0,0,1,0,1,0,2,-8.0,4,False
92,0022200392,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,6,0.5,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,1,8,8.0,1,True
93,0022200392,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:07,3,3,1.0,2,2,1.0,1,1,1.0,0,0,0,3,0,0,2,1,9,0.0,2,True
94,0022200392,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,6,0.5,1,3,0.333,0,0,0.0,0,3,3,3,0,0,1,0,7,7.0,3,True
95,0022200392,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:19,3,6,0.5,1,3,0.333,1,1,1.0,1,1,2,1,0,1,1,1,8,5.0,4,True
96,0022200410,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,2,4,0.5,2,3,0.667,0,0,0.0,1,1,2,0,0,1,1,0,6,-11.0,1,False
97,0022200410,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:07,1,6,0.167,0,3,0.0,0,0,0.0,0,1,1,1,1,0,1,0,2,-1.0,2,False
98,0022200410,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:12,3,7,0.429,1,4,0.25,5,5,1.0,1,2,3,0,0,0,0,0,12,-8.0,3,False
99,0022200415,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,5,7,0.714,2,4,0.5,3,3,1.0,0,2,2,1,1,0,1,2,15,-1.0,1,False
100,0022200415,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:37,4,6,0.667,2,3,0.667,2,2,1.0,0,1,1,2,0,0,2,0,12,-12.0,2,False
101,0022200415,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:56,2,6,0.333,1,3,0.333,6,6,1.0,1,3,4,4,1,1,0,0,11,7.0,3,False
102,0022200615,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:44,2,5,0.4,1,3,0.333,0,0,0.0,1,0,1,0,0,0,0,0,5,-2.0,1,False
103,0022200615,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:53,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-12.0,2,False
104,0022200615,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:11,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,-12.0,3,False
105,0022200615,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:28,5,12,0.417,3,9,0.333,3,4,0.75,0,0,0,2,1,0,0,3,16,7.0,4,False
106,0022200635,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:56,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,1,7,4.0,1,True
107,0022200635,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:02,1,2,0.5,0,1,0.0,1,1,1.0,0,1,1,1,0,1,0,2,3,4.0,2,True
108,0022200635,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:09,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,0,5,4.0,3,True
109,0022200650,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:01,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,1,0,0,2,0,5,-12.0,1,False
110,0022200650,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:22,2,5,0.4,2,5,0.4,1,2,0.5,0,4,4,1,0,1,1,0,7,13.0,2,False
111,0022200650,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:13,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,2,2,-7.0,3,False
112,0022200650,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:53,3,6,0.5,0,3,0.0,0,0,0.0,0,2,2,1,0,0,3,0,6,-3.0,4,False
113,0022200660,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,4,9,0.444,2,5,0.4,7,7,1.0,0,2,2,0,0,0,1,1,17,2.0,1,True
114,0022200660,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:37,1,4,0.25,0,1,0.0,2,3,0.667,0,1,1,1,0,0,0,0,4,5.0,2,True
115,0022200660,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,10,0.3,2,6,0.333,0,0,0.0,1,0,1,0,0,0,2,0,8,-5.0,3,True
116,0022200660,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:13,4,5,0.8,2,3,0.667,2,2,1.0,0,3,3,1,0,0,1,0,12,12.0,4,True
117,0022200679,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,2,7,0.286,2,5,0.4,0,0,0.0,0,0,0,3,0,1,0,0,6,1.0,1,False
118,0022200679,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:51,3,4,0.75,2,3,0.667,1,1,1.0,0,0,0,2,3,0,1,0,9,9.0,2,False
119,0022200679,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:03,2,5,0.4,1,3,0.333,2,2,1.0,0,3,3,2,0,1,0,0,7,8.0,3,False
120,0022200679,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:11,1,7,0.143,0,5,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2,-6.0,4,False
121,0022200679,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,1,5,-3.0,5,False
122,0022200704,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:52,3,4,0.75,1,2,0.5,0,0,0.0,0,3,3,3,1,0,0,0,7,5.0,1,False
123,0022200704,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:02,2,2,1.0,1,1,1.0,2,2,1.0,0,0,0,3,0,0,2,1,7,9.0,2,False
124,0022200704,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,2,6,0.333,2,4,0.5,4,4,1.0,1,2,3,1,0,0,2,0,10,-8.0,3,False
125,0022200704,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:41,0,4,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,1,1,2,-14.0,4,False
126,0022200726,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:49,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,-3.0,1,True
127,0022200726,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,1,3,0.333,4,5,0.8,0,1,1,1,0,0,1,0,11,-3.0,2,True
128,0022200726,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,2,3,0.667,3,3,1.0,0,1,1,2,1,0,1,1,11,-5.0,3,True
129,0022200726,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:58,3,3,1.0,1,1,1.0,3,3,1.0,0,0,0,0,1,0,0,0,10,8.0,4,True
130,0022200740,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,6,8,0.75,1,2,0.5,0,0,0.0,0,2,2,3,2,0,0,1,13,-2.0,1,True
131,0022200740,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:50,1,2,0.5,0,0,0.0,2,2,1.0,0,2,2,2,0,0,0,0,4,5.0,2,True
132,0022200740,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,7,0.429,2,4,0.5,1,1,1.0,0,2,2,3,0,0,3,0,9,3.0,3,True
133,0022200740,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:57,3,4,0.75,1,2,0.5,2,2,1.0,0,1,1,3,0,0,0,0,9,7.0,4,True
134,0022200759,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:36,5,7,0.714,3,4,0.75,0,0,0.0,0,2,2,5,0,0,2,0,13,18.0,1,True
135,0022200759,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:50,1,1,1.0,1,1,1.0,2,2,1.0,0,0,0,1,0,0,0,0,5,-1.0,2,True
136,0022200759,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,5,9,0.556,3,6,0.5,0,0,0.0,0,2,2,3,0,1,1,0,13,-6.0,3,True
137,0022200759,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:11,1,3,0.333,1,3,0.333,4,4,1.0,1,3,4,3,0,0,1,0,7,6.0,4,True
138,0022200774,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,5,0.6,3,4,0.75,4,4,1.0,0,4,4,0,0,1,2,2,13,2.0,1,False
139,0022200774,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:22,2,3,0.667,2,3,0.667,2,2,1.0,0,2,2,1,0,0,0,0,8,11.0,2,False
140,0022200774,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:35,0,2,0.0,0,0,0.0,2,3,0.667,0,0,0,1,1,0,0,2,2,-2.0,3,False
141,0022200774,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:26,3,8,0.375,0,2,0.0,0,0,0.0,0,3,3,1,0,0,2,1,6,-11.0,4,False
142,0022200774,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5.0,5,False
143,0022200783,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:39,3,4,0.75,2,3,0.667,0,0,0.0,2,1,3,2,0,0,1,1,8,3.0,1,False
144,0022200783,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:56,2,4,0.5,0,2,0.0,2,2,1.0,0,1,1,0,0,0,1,1,6,-7.0,2,False
145,0022200783,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:26,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,2,2,3,-11.0,3,False
146,0022200783,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:10,4,5,0.8,2,3,0.667,1,1,1.0,0,0,0,2,0,0,2,0,11,-1.0,4,False
147,0022200800,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:36,3,4,0.75,1,2,0.5,1,1,1.0,0,2,2,4,0,0,0,0,8,8.0,1,True
148,0022200800,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:58,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,2.0,2,True
149,0022200800,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:59,3,4,0.75,1,2,0.5,4,4,1.0,0,3,3,2,0,0,0,1,11,4.0,3,True
150,0022200964,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:46,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-13.0,1,False
151,0022200964,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:27,3,4,0.75,2,2,1.0,0,0,0.0,0,1,1,1,0,0,1,1,8,6.0,2,False
152,0022200964,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:59,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-7.0,3,False
153,0022200964,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:50,5,9,0.556,3,6,0.5,6,6,1.0,0,1,1,3,0,0,1,2,19,2.0,4,False
154,0022200982,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:34,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,5,0,0,1,0,3,0.0,1,False
155,0022200982,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:23,4,5,0.8,3,4,0.75,0,0,0.0,0,3,3,0,0,0,2,1,11,-3.0,2,False
156,0022200982,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:11,5,8,0.625,3,3,1.0,2,2,1.0,0,1,1,2,0,0,1,2,15,4.0,3,False
157,0022200982,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:20,4,9,0.444,3,8,0.375,0,0,0.0,1,1,2,0,0,0,2,1,11,-3.0,4,False
158,0022200996,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:02,1,4,0.25,1,2,0.5,4,4,1.0,3,0,3,1,1,0,0,2,7,-10.0,1,False
159,0022200996,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:42,5,9,0.556,2,4,0.5,0,0,0.0,0,2,2,2,0,0,2,1,12,5.0,2,False
160,0022200996,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:45,3,3,1.0,1,1,1.0,1,2,0.5,0,2,2,1,0,0,1,0,8,11.0,3,False
