season,age,seasontype,team_id,team_alias,team_alias_all,player_id,player_name,pos_text,gp,roster_games,start,mp,rookie_year,inches,weight,mpg,off,def,tot,ewins,usg,tspct,efg,fgpct_rim,fgpct_mid,fg2pct,fg3pct,ftpct,orbpct,drbpct,astpct,topct,stlpct,blkpct,fga_rim_75,fga_mid_75,fg3a_75,fta_75,fga_75
2026,31,2,1610612750,"MIN","MIN",203944,"Julius Randle","PF",73,73,73,2417.32,2014,81,250,33.1096,1.88103,-0.307676,1.57336,7.48117,0.261184,0.582764,0.523194,0.65311,0.430809,0.546816,0.309375,0.809843,0.0576465,0.168529,0.227384,0.132411,0.0158761,0.00612613,6.14585,5.63125,4.70496,6.57224,16.4821
2026,22,2,1610612760,"OKC","OKC",1641717,"Cason Wallace","SG",70,73,56,1887.6,2023,75,195,26.9571,-1.48637,3.03542,1.54905,5.81071,0.142309,0.52758,0.507505,0.584158,0.30137,0.509091,0.337209,0.8125,0.0350356,0.0894263,0.130345,0.10935,0.0353893,0.0134925,3.84615,1.38995,4.91241,1.21858,10.1485
2026,25,2,1610612757,"POR","POR",1630166,"Deni Avdija","SF",59,74,58,1918.79,2020,80,228,32.5085,2.95299,-1.40556,1.54743,5.98553,0.28509,0.601916,0.517857,0.612637,0.413462,0.54021,0.321023,0.811069,0.0375483,0.191995,0.31468,0.162655,0.0108028,0.0161507,6.70103,3.82916,6.48012,9.64654,17.0103
2026,26,2,1610612762,"UTA","UTA",1642396,"Blake Hinson","PF",11,19,1,213.55,2025,80,230,19.3636,2.12239,-0.577266,1.54512,0.170953,0.15739,0.73125,0.707792,0.636364,0.444444,0.55,0.508772,0.666667,0.0412371,0.0812183,0.0625,0.0243902,0.00228833,0.0103093,1.8623,1.5237,9.65011,2.0316,13.0361
2026,31,2,1610612765,"DET","DET",1629130,"Duncan Robinson","SF",70,73,70,1945.61,2018,79,215,27.7857,1.92609,-0.391771,1.53432,5.9699,0.150971,0.622189,0.599843,0.658228,0.492063,0.584507,0.402834,0.761364,0.0163265,0.0910112,0.094217,0.0671329,0.0100402,0.0111167,1.46586,1.16898,9.16625,1.63286,11.8011
2026,25,2,1610612746,"LAC","CLE,LAC",1629636,"Darius Garland","PG",37,75,35,1096.67,2019,73,192,29.6216,2.40321,-0.896744,1.50647,3.43599,0.265524,0.590678,0.561468,0.540323,0.49711,0.515152,0.41129,0.85,0.018,0.0710117,0.333333,0.153515,0.0143043,0.00394945,4.00862,5.59267,8.01724,3.23276,17.6185
2026,25,2,1610612741,"CHI","CHI",1630188,"Jalen Smith","C",53,72,21,1095.58,2020,80,244,20.6604,1.37536,0.130104,1.50547,3.29453,0.186441,0.608597,0.584158,0.666667,0.354839,0.61413,0.372727,0.741573,0.0966469,0.246878,0.0810474,0.107071,0.0103049,0.0336269,4.94399,1.00172,7.109,2.87592,13.0547
2026,25,2,1610612740,"NOP","NOP",1629627,"Zion Williamson","PF",57,74,50,1699.48,2019,78,284,29.807,1.76158,-0.277859,1.48372,5.22714,0.254375,0.643915,0.601717,0.660988,0.39759,0.602922,0.25,0.708333,0.075062,0.130682,0.173749,0.109331,0.016348,0.0182927,12.1515,3.43638,0.0828043,8.94287,15.6707
2026,24,2,1610612737,"ATL","ATL",1630552,"Jalen Johnson","PF",64,73,64,2261.47,2021,80,219,35.3281,1.61823,-0.136886,1.48134,6.85802,0.265685,0.586415,0.540565,0.669231,0.430318,0.546934,0.348993,0.786744,0.0447406,0.273208,0.333762,0.148528,0.0171311,0.0113904,6.00863,6.30136,4.59121,5.34614,16.9012
2026,25,2,1610612749,"MIL","MIL",1629645,"Kevin Porter Jr.","SG",38,72,36,1261.11,2019,77,203,33.1842,0.525705,0.950551,1.47626,3.76771,0.23895,0.567869,0.509728,0.617647,0.437811,0.520216,0.321678,0.878205,0.0306031,0.141015,0.335731,0.15896,0.0322706,0.0152244,4.94378,5.84529,4.15859,4.53664,14.9477
2026,25,2,1610612748,"MIA","MIA",1629639,"Tyler Herro","SG",26,73,21,801.793,2019,77,205,30.8077,2.02897,-0.565607,1.46336,2.42172,0.2577,0.614444,0.567961,0.698413,0.50838,0.557851,0.388235,0.934066,0.0156047,0.147287,0.19112,0.103586,0.0122664,0.009375,2.7455,7.8007,7.40848,3.96572,17.9547
2026,26,2,1610612761,"TOR","TOR",1630572,"Sandro Mamukelashvili","C",70,72,13,1524.51,2021,81,240,21.7714,0.842217,0.614442,1.45666,4.53471,0.179621,0.634003,0.606814,0.724299,0.432432,0.649306,0.372549,0.736842,0.0686695,0.181682,0.123574,0.087156,0.0179471,0.0232704,5.05353,1.74748,6.02173,3.14074,12.8227
2026,27,2,1610612738,"BOS","BOS",1630202,"Payton Pritchard","PG",70,72,49,2275.85,2020,73,195,32.5,2.43898,-1.00331,1.43567,6.7377,0.208247,0.574111,0.548907,0.646617,0.516717,0.554113,0.362725,0.877049,0.0286845,0.106169,0.234917,0.084991,0.0117752,0.00398054,2.20881,5.46391,8.2872,2.02613,15.9599
2026,29,2,1610612756,"PHX","PHX,BKN",1629312,"Haywood Highsmith","SF",6,68,0,80.3233,2018,77,220,13.3333,1.13545,0.230679,1.36613,0.221067,0.125,0.717391,0.7,0.25,0.333333,0.285714,0.615385,0.833333,0.084507,0.118644,0.145833,0,0.0264901,0,1.94805,1.46104,6.33117,2.92208,9.74026
2026,27,2,1610612752,"NYK","NYK",1629011,"Mitchell Robinson","C",55,74,15,1079.54,2018,84,240,19.6182,-0.647103,1.91852,1.27142,3.21697,0.10046,0.675676,0.725275,0.722222,1,0.725275,,0.387097,0.230545,0.261555,0.0615199,0.152672,0.021968,0.0611057,6.24711,0.0694123,0,3.22767,6.31652
2026,26,2,1610612762,"UTA","UTA,MEM",1628991,"Jaren Jackson Jr.","PF",48,70,48,1454.74,2018,82,242,30.2917,-0.246839,1.51296,1.26612,4.02712,0.255487,0.576779,0.534075,0.568862,0.514196,0.533058,0.357447,0.795918,0.03125,0.160528,0.105028,0.117841,0.0161708,0.0460614,4.07052,7.72668,5.72798,4.77738,17.5252
2026,23,2,1610612751,"BKN","BOS,BKN",1631169,"Josh Minott","PF",45,74,11,745.888,2022,80,205,16.5556,0.10251,1.15497,1.25748,2.17839,0.156376,0.667391,0.638095,0.745763,0.25,0.60241,0.440945,0.795918,0.0680787,0.150522,0.0892857,0.151292,0.0256579,0.026178,2.95,1.2,6.35,2.45,10.5
2026,25,2,1610612761,"TOR","TOR",1629628,"RJ Barrett","SG",48,72,48,1441.74,2019,78,214,30.0208,1.95591,-0.713955,1.24195,4.08191,0.254303,0.585052,0.554653,0.685393,0.402367,0.575688,0.344398,0.69469,0.0352847,0.16575,0.161094,0.0945158,0.0120442,0.00980392,6.71304,4.24908,6.05934,5.6822,17.0215
2026,24,2,1610612751,"BKN","BKN",1630549,"Day'Ron Sharpe","C",62,73,7,1160,2021,82,265,18.7097,-0.0790488,1.31526,1.23621,3.32534,0.191945,0.637116,0.615493,0.701493,0.354167,0.648734,0.230769,0.675497,0.16537,0.258271,0.207439,0.200378,0.0283898,0.0222032,8.57874,1.53649,1.2484,4.83355,11.3636
2026,41,2,1610612747,"LAL","LAL",2544,"LeBron James","SF",52,73,52,1743.16,2003,81,250,33.5192,1.22728,-0.0185168,1.20876,4.96466,0.263927,0.598793,0.555143,0.728324,0.383673,0.585448,0.314815,0.761719,0.0292683,0.177366,0.322004,0.145403,0.0164666,0.0165422,7.25266,5.13555,4.52767,5.36613,16.9159
2026,26,2,1610612753,"ORL","ORL",1628976,"Wendell Carter Jr.","C",69,73,69,2047,2018,82,270,29.6522,-0.0347099,1.2266,1.19189,5.80666,0.155629,0.611694,0.568696,0.729958,0.412698,0.619835,0.320755,0.790244,0.0798458,0.202922,0.0990991,0.113032,0.0131734,0.0189573,4.16862,2.21623,3.72889,3.60577,10.1137
2026,31,2,1610612760,"OKC","OKC",1627936,"Alex Caruso","SF",50,73,0,923.413,2017,77,186,18.46,-1.84436,3.01937,1.17501,2.60887,0.156506,0.531561,0.501786,0.666667,0.444444,0.614035,0.283133,0.8125,0.0347395,0.126874,0.143266,0.125,0.035258,0.0193622,3.33418,1.03475,6.36178,1.83955,10.7307
2026,31,2,1610612754,"IND","IND",1627783,"Pascal Siakam","PF",58,73,58,1937.56,2016,80,245,33.3966,1.43891,-0.264187,1.17472,5.47371,0.292599,0.562855,0.529275,0.668605,0.417943,0.525593,0.36,0.689751,0.0464989,0.172055,0.189283,0.0933824,0.0159041,0.0109987,6.28961,8.35568,5.02804,6.60044,19.6733
2026,26,2,1610612753,"ORL","ORL",1629048,"Goga Bitadze","C",55,73,3,825.053,2019,83,250,15,0.155011,0.994457,1.14947,2.31672,0.126253,0.70362,0.691892,0.751592,0.411765,0.718391,0.181818,0.696203,0.146082,0.203528,0.121993,0.123016,0.0190531,0.057842,6.87792,0.744743,0.481893,3.46086,8.10456
2026,31,2,1610612747,"LAL","LAL",203935,"Marcus Smart","SG",60,73,53,1725.28,2014,75,220,28.75,-0.878067,2.01075,1.13268,4.82493,0.152393,0.548263,0.502155,0.581081,0.442308,0.5,0.335664,0.816,0.0254597,0.0854305,0.124352,0.143802,0.0234001,0.0124083,1.56824,2.20401,6.06103,2.64905,9.83329
2026,27,2,1610612748,"MIA","MIA",1630558,"Davion Mitchell","PG",62,73,62,1758.31,2021,72,210,28.3548,0.290918,0.772825,1.06374,4.83528,0.13612,0.573469,0.564935,0.594406,0.472,0.537313,0.402062,0.677966,0.0161002,0.0804734,0.286932,0.15952,0.0171776,0.00555556,2.82534,2.4697,3.83298,1.1657,9.12803
2026,29,2,1610612756,"PHX","PHX",1628415,"Dillon Brooks","PF",50,73,50,1530.19,2017,79,225,30.6,0.740052,0.313926,1.05398,4.19786,0.284311,0.547744,0.506889,0.612069,0.471014,0.501887,0.343109,0.856383,0.0273492,0.108434,0.094522,0.0854127,0.0166667,0.00492308,2.74016,9.77953,8.05512,4.44094,20.5748
2026,27,2,1610612756,"PHX","PHX",1630692,"Jordan Goodwin","SF",63,73,7,1416.8,2021,75,215,22.4762,-0.430629,1.47183,1.0412,3.87453,0.172404,0.516038,0.501961,0.56338,0.336842,0.472574,0.351648,0.714286,0.0906389,0.158568,0.135135,0.103215,0.0318891,0.00870827,3.71339,2.48431,7.13912,1.28138,13.3368
2026,25,2,1610612750,"MIN","MIN",1630183,"Jaden McDaniels","SF",71,73,71,2262.35,2020,81,185,31.8592,-0.561731,1.55217,0.990444,6.10915,0.181263,0.617647,0.583979,0.681818,0.462069,0.56203,0.421488,0.83908,0.0370741,0.105288,0.121495,0.131767,0.0167645,0.0263258,3.81784,4.57509,3.81784,2.74506,12.2108
2026,23,2,1610612760,"OKC","OKC",1631119,"Jaylin Williams","C",58,73,11,1161.28,2022,81,240,20.0172,-0.909076,1.89724,0.988162,3.13407,0.156653,0.598066,0.563077,0.565217,0.511628,0.539326,0.381356,0.788235,0.030622,0.249342,0.170616,0.148235,0.0114146,0.0308848,1.40931,1.3174,7.23039,2.60417,9.95711
2026,31,2,1610612745,"HOU","HOU",203991,"Clint Capela","C",65,72,2,804.725,2014,82,256,12.3692,-2.11592,3.09047,0.974543,2.13474,0.133537,0.530973,0.512821,0.575949,0.243243,0.512821,,0.597015,0.179554,0.20154,0.0707071,0.137405,0.0190067,0.0602958,7.27887,1.70455,0,3.08661,8.98342
2026,23,2,1610612749,"MIL","MIL",1631157,"Ryan Rollins","PG",70,72,63,2250.47,2022,75,180,32.1429,0.663127,0.247007,0.910134,5.8732,0.236724,0.582198,0.561594,0.608856,0.424354,0.516605,0.412736,0.783217,0.0263692,0.132748,0.264507,0.1553,0.0227568,0.0127082,4.41752,4.41752,6.91154,2.33102,15.7466
2026,25,2,1610612766,"CHA","CHI,CHA",1629632,"Coby White","SG",42,73,26,1103.55,2019,76,210,26.2619,1.94002,-1.06705,0.872967,2.89224,0.281973,0.59271,0.536044,0.622755,0.382979,0.536398,0.357143,0.819512,0.0132248,0.131858,0.241656,0.15074,0.0104348,0.00407498,5.4057,3.04273,9.06344,6.63574,17.5119
2026,21,2,1610612748,"MIA","MIA",1642276,"Kel'el Ware","C",68,73,32,1527.11,2024,84,250,22.4559,0.33026,0.512017,0.842277,3.97062,0.175965,0.610211,0.593966,0.681818,0.309859,0.612137,0.373134,0.744186,0.131373,0.279191,0.038817,0.0859259,0.0171583,0.0439883,6.98518,1.61022,4.55851,1.95041,13.1539
2026,27,2,1610612766,"CHA","CHA",1629684,"Grant Williams","PF",29,73,3,558.05,2019,79,236,19.2414,-0.661475,1.4859,0.824421,1.44424,0.133047,0.616352,0.56383,0.5625,0.545455,0.552632,0.378641,0.840909,0.0635246,0.148008,0.118357,0.145161,0.00970018,0.0244361,1.0453,1.43728,6.72909,2.87456,9.21167
2026,34,2,1610612737,"ATL","ATL,WAS",203468,"CJ McCollum","PG",68,70,52,2019.79,2013,75,190,29.6912,1.40317,-0.581277,0.821895,5.00911,0.249444,0.573423,0.538086,0.60396,0.476712,0.522046,0.371991,0.784404,0.0281474,0.0881304,0.189911,0.100486,0.0123861,0.0121003,3.52244,6.3648,7.96908,3.80144,17.8563
2026,30,2,1610612761,"TOR","TOR",1627751,"Jakob Poeltl","C",36,72,34,918.195,2016,84,253,25.5,0.21842,0.584408,0.802828,2.33051,0.144975,0.694757,0.689362,0.782609,0.486486,0.689362,,0.618421,0.122347,0.219822,0.107715,0.146965,0.0153602,0.0273684,6.37876,2.93185,0,3.01109,9.31062
2026,23,2,1610612739,"CLE","CLE",1642281,"Jaylon Tyson","SF",64,73,40,1727.36,2024,78,215,26.9844,0.703357,0.0980166,0.801374,4.44347,0.185817,0.617084,0.597809,0.575893,0.449612,0.529745,0.454545,0.74,0.0741688,0.136889,0.113071,0.121604,0.0138543,0.0137203,4.66796,2.68825,5.95999,2.08391,13.3162
2026,30,2,1610612752,"NYK","NYK",1628404,"Josh Hart","SF",59,74,45,1783.5,2017,77,215,30.2203,0.360343,0.436936,0.797279,4.72197,0.165682,0.613095,0.588561,0.663366,0.430894,0.575385,0.40553,0.721739,0.0542732,0.235831,0.218913,0.161198,0.0189145,0.00984366,4.13032,2.51499,4.43702,2.35142,11.0823
2026,26,2,1610612760,"OKC","OKC",1630198,"Isaiah Joe","SG",64,73,9,1396.54,2020,76,165,21.8125,1.23453,-0.446321,0.788206,3.58004,0.175107,0.648876,0.600815,0.615385,0.508772,0.559633,0.408377,0.887931,0.0248996,0.105303,0.0915565,0.0696864,0.0154162,0.00791937,1.33745,1.46605,9.8251,2.98354,12.6286
2026,33,2,1610612754,"IND","IND",204456,"T.J. McConnell","PG",54,73,4,930.843,2015,73,190,17.2222,0.595831,0.180072,0.775903,2.37847,0.235724,0.560706,0.548753,0.673684,0.525084,0.560914,0.297872,0.857143,0.0260355,0.118727,0.470085,0.122093,0.0283688,0.00840336,3.62043,11.3948,1.79116,1.06707,16.8064
2026,27,2,1610612738,"BOS","BOS",1628369,"Jayson Tatum","PF",9,72,9,273.443,2017,80,210,30.3333,0.471906,0.264822,0.736727,0.681975,0.282443,0.521212,0.47351,0.65,0.266667,0.485714,0.308642,0.878788,0.0260223,0.284644,0.190751,0.108108,0.0213144,0.00361011,5.31915,3.98936,10.7713,4.3883,20.0798
2026,33,2,1610612744,"GSW","GSW",1627780,"Gary Payton II","SF",65,73,1,977.76,2016,74,195,15.0308,-0.206354,0.887668,0.681315,2.43576,0.181896,0.621622,0.619048,0.73913,0.424242,0.695833,0.307692,0.6,0.0941176,0.163783,0.173913,0.131455,0.0274699,0.0177074,7.68184,1.22464,4.34191,1.11331,13.2484
2026,25,2,1610612750,"MIN","MIN",1630538,"Bones Hyland","PG",64,73,3,1006.33,2021,74,169,15.7188,0.908534,-0.256222,0.652312,2.48719,0.195608,0.60782,0.583756,0.663265,0.411765,0.577181,0.391837,0.779412,0.0221753,0.09101,0.228454,0.122661,0.0165172,0.013587,3.45395,1.79746,8.63487,2.39662,13.8863
2026,22,2,1610612745,"HOU","HOU",1631095,"Jabari Smith Jr.","SF",68,72,68,2394.85,2022,83,220,35.2059,0.319408,0.323608,0.643016,5.82302,0.176205,0.568256,0.538416,0.691358,0.449438,0.540793,0.357314,0.779661,0.0462482,0.171255,0.0728324,0.088845,0.011236,0.0234227,2.52651,4.16407,6.50343,2.76045,13.194
2026,32,2,1610612765,"DET","DET",1629750,"Javonte Green","SG",73,73,5,1293.51,2019,77,205,17.7123,-1.09991,1.74243,0.642518,3.18838,0.143485,0.597826,0.548913,0.61157,0.323529,0.548387,0.366197,0.827273,0.0497336,0.123037,0.0518135,0.0940919,0.0333089,0.0175439,3.3364,0.9375,5.87316,3.03309,10.1471
2026,29,2,1610612743,"DEN","DEN",1629661,"Cameron Johnson","SF",48,74,48,1460.73,2019,80,210,30.4167,0.774117,-0.151132,0.622985,3.63032,0.144178,0.623362,0.584541,0.652174,0.325,0.517949,0.429224,0.836538,0.0282258,0.105145,0.0944027,0.0821643,0.0108303,0.0115756,2.82602,1.96592,5.38172,2.5557,10.1737
2026,28,2,1610612738,"BOS","BOS",1630573,"Sam Hauser","PF",69,72,41,1693.24,2021,79,217,24.5362,0.853293,-0.232983,0.62031,4.09141,0.144192,0.571429,0.564607,0.740741,0.415094,0.525,0.381057,0.928571,0.0337224,0.138175,0.0771028,0.056042,0.0109792,0.0133333,0.597521,1.17291,10.0472,0.309826,11.8176
2026,23,2,1610612745,"HOU","HOU",1630578,"Alperen Sengun","C",63,72,63,2119.52,2021,83,243,33.6349,1.33473,-0.761477,0.573255,5.05488,0.26488,0.567782,0.532631,0.675676,0.417234,0.546893,0.279279,0.683582,0.100216,0.200106,0.280638,0.154762,0.0181904,0.0301418,7.80591,7.75316,1.95148,5.88959,17.5105
2026,26,2,1610612750,"MIN","MIN",1629675,"Naz Reid","C",70,73,2,1826.18,2019,81,264,26.0857,-0.397625,0.956796,0.559171,4.39837,0.212025,0.580097,0.563063,0.702381,0.458128,0.568733,0.371921,0.72973,0.0501208,0.218426,0.129496,0.121535,0.0177314,0.0341797,3.26848,3.94942,7.89883,2.15953,15.1167
2026,23,2,1610612753,"ORL","ORL",1631094,"Paolo Banchero","PF",63,73,63,2207.59,2022,82,250,35.0317,0.865536,-0.316849,0.548687,5.30134,0.279146,0.568884,0.500484,0.627685,0.371901,0.508951,0.316,0.781431,0.0382458,0.230612,0.230769,0.129566,0.00917632,0.0157639,6.86885,5.95082,4.09836,8.47541,16.918
2026,23,2,1610612741,"CHI","CHI",1630581,"Josh Giddey","PG",50,72,47,1605.1,2021,79,214,32.1,1.40689,-0.865347,0.541539,3.79405,0.243478,0.569301,0.528024,0.556522,0.437158,0.503632,0.377358,0.765258,0.0427989,0.225786,0.410762,0.189076,0.0153802,0.0115894,5,3.97826,5.76087,4.63043,14.7391
2026,19,2,1610612759,"SAS","SAS",1642844,"Dylan Harper","PG",60,73,2,1340.19,2025,77,215,22.3333,-0.234102,0.74841,0.514308,3.25468,0.214043,0.565681,0.539007,0.615658,0.448,0.564039,0.316456,0.743119,0.034931,0.126275,0.251078,0.119942,0.0163934,0.0133333,7.55647,3.36142,4.24883,2.93116,15.1667
2026,26,2,1610612740,"NOP","NOP",1630180,"Saddiq Bey","SF",67,74,59,2081.85,2020,80,215,31.0597,1.51097,-0.998335,0.512631,5.01639,0.211881,0.578451,0.526997,0.601852,0.369565,0.517717,0.35958,0.841328,0.0576825,0.139167,0.122535,0.0588785,0.014562,0.00223514,5.53909,3.14566,6.51356,4.63301,15.1983
2026,27,2,1610612744,"GSW","GSW",1629001,"De'Anthony Melton","PG",42,73,18,960.595,2018,74,200,22.8571,-0.440408,0.948587,0.508179,2.28046,0.259036,0.523946,0.48,0.591837,0.424779,0.519231,0.288372,0.827273,0.0393519,0.123636,0.155825,0.13289,0.0336177,0.0163148,5.4878,4.21852,8.02638,4.10652,17.7327
2026,27,2,1610612738,"BOS","BOS",1630568,"Luka Garza","C",62,72,4,979.648,2021,82,243,15.7903,1.96114,-1.46936,0.491783,2.28311,0.166667,0.67971,0.650502,0.711111,0.509091,0.652632,0.431193,0.754717,0.154185,0.121462,0.0828488,0.110825,0.0129199,0.0254777,5.21638,2.12519,4.21175,4.09583,11.5533
2026,30,2,1610612748,"MIA","MIA",203952,"Andrew Wiggins","SF",59,73,59,1808.36,2014,79,210,30.6441,0.0337581,0.457631,0.491389,4.27251,0.198208,0.583123,0.554953,0.635193,0.408451,0.526906,0.398625,0.788321,0.0574972,0.113968,0.12607,0.102825,0.0173514,0.029946,4.43753,4.05663,5.54215,2.60919,14.0363
2026,28,2,1610612741,"CHI","CHI",1628380,"Zach Collins","C",10,72,0,183.737,2017,81,240,18.3,0.389695,0.0861266,0.475822,0.426249,0.181416,0.673611,0.648438,0.766667,0.384615,0.651163,0.428571,0.7,0.0958084,0.232558,0.113636,0.121951,0.00515464,0.0208333,5.78406,2.50643,4.04884,3.85604,12.3393
2026,20,2,1610612761,"TOR","TOR",1642867,"Collin Murray-Boyles","C",49,72,22,1087.51,2025,79,245,22.1837,-1.26095,1.73564,0.474695,2.52208,0.145155,0.611111,0.591873,0.671717,0.243243,0.604255,0.354167,0.649351,0.116187,0.134553,0.125501,0.148649,0.0207957,0.044592,6.78082,1.26712,1.64384,2.63699,9.69178
2026,27,2,1610612766,"CHA","CHA",1628970,"Miles Bridges","PF",68,73,68,2139.14,2018,79,225,31.4559,1.17153,-0.719414,0.452112,4.99717,0.225147,0.559273,0.520657,0.614198,0.442857,0.546816,0.32439,0.827434,0.0345759,0.173306,0.153846,0.08726,0.00914913,0.012275,5.57084,3.61073,7.04952,3.88583,16.2311
2026,35,2,1610612744,"GSW","GSW",203552,"Seth Curry","PG",4,52,0,51.3683,2013,73,185,12.75,0.784653,-0.34228,0.442374,0.085238,0.141732,0.75,0.705882,1,0.5,0.6,0.571429,1,0.0576923,0.0882353,0.175,0,0.0185185,0,1.35135,5.40541,4.72973,2.02703,11.4865
2026,35,2,1610612738,"BOS","BOS,CHI",202696,"Nikola Vucevic","C",60,72,49,1740.11,2011,81,265,29,0.927897,-0.499841,0.428055,3.98138,0.215492,0.575031,0.557792,0.616438,0.513514,0.557282,0.372549,0.835165,0.0770218,0.239039,0.174099,0.0895857,0.010162,0.0199402,4.47304,6.04575,5.20833,1.85866,15.7271
2026,20,2,1610612755,"PHI","PHI",1642845,"VJ Edgecombe","SG",66,73,66,2306.23,2025,76,190,34.9394,0.260975,0.164443,0.425418,5.34583,0.199242,0.54065,0.508224,0.574545,0.399225,0.489681,0.356201,0.825301,0.049675,0.131863,0.165732,0.108696,0.0196694,0.0145044,4.30944,4.04304,5.9392,2.60134,14.2917
2026,37,2,1610612746,"LAC","LAC",201572,"Brook Lopez","C",66,73,31,1383.48,2008,85,282,20.9545,-1.40208,1.82071,0.418625,3.20055,0.171642,0.55042,0.530973,0.6375,0.42,0.516667,0.360294,0.758621,0.027234,0.144705,0.0857449,0.100189,0.0147376,0.0520111,2.1575,2.69687,7.33549,1.56419,12.1899
2026,33,2,1610612765,"DET","DET",202699,"Tobias Harris","PF",56,73,56,1582.17,2011,80,226,28.25,0.107804,0.305475,0.413279,3.65448,0.181795,0.567381,0.516639,0.552632,0.491803,0.515152,0.346341,0.875912,0.03465,0.170139,0.120069,0.0789845,0.0148846,0.0133091,3.46399,5.56062,4.67183,3.12215,13.6964
2026,25,2,1610612763,"MEM","MEM",1642285,"Cam Spencer","PG",68,72,17,1625.21,2024,75,205,23.8971,1.6227,-1.2217,0.401003,3.68915,0.167854,0.651832,0.595104,0.625,0.476744,0.509091,0.437299,0.934959,0.0244216,0.0939643,0.323401,0.131818,0.0141928,0.00585823,1.05263,3.77193,6.82018,2.69737,11.6447
2026,31,2,1610612755,"PHI","PHI",1626166,"Cameron Payne","PG",19,19,1,349.99,2015,74,183,18.3684,-0.708477,1.09788,0.389403,0.208934,0.190421,0.516447,0.48951,0.47619,0.428571,0.44898,0.340426,0.85,0.00882353,0.106383,0.230453,0.0674847,0.031746,0.0174419,2.1,2.8,9.4,2,14.3
2026,32,2,1610612745,"HOU","HOU",203500,"Steven Adams","C",32,72,11,730.283,2013,83,265,22.8125,-0.765289,1.15372,0.388435,1.65158,0.117841,0.522346,0.503597,0.556522,0.25,0.503597,,0.580247,0.225505,0.189033,0.0842105,0.163551,0.0151203,0.0259067,5.85142,1.22117,0,4.12144,7.07259
2026,30,2,1610612759,"SAS","SAS",1628436,"Luke Kornet","C",61,73,23,1284.25,2017,85,250,21.0492,0.242748,0.0711209,0.313869,2.93096,0.103459,0.67,0.637097,0.680365,0.310345,0.637097,,0.811321,0.136006,0.166667,0.11292,0.0797546,0.00961183,0.0420223,6.10595,0.80855,0,2.95539,6.9145
2026,23,2,1610612756,"PHX","PHX",1642345,"Oso Ighodaro","C",73,73,19,1602.56,2024,83,235,21.9452,-1.64048,1.94096,0.300479,3.57925,0.12097,0.642857,0.648148,0.753555,0.455357,0.650155,0,0.484848,0.0811536,0.176341,0.136481,0.198238,0.0215916,0.0280317,4.92991,2.61682,0.0233645,2.31308,7.57009
2026,21,2,1610612745,"HOU","HOU",1642263,"Reed Sheppard","PG",72,72,14,1894.62,2024,74,185,26.3056,0.154177,0.136899,0.291076,4.1617,0.212305,0.559028,0.541367,0.564815,0.450893,0.487952,0.384462,0.797468,0.0135453,0.103313,0.184488,0.118367,0.0281801,0.0231884,2.08655,4.32767,9.69861,1.52628,16.1128
2026,25,2,1610612757,"POR","POR",1641739,"Toumani Camara","SG",74,74,74,2451.24,2023,79,230,33.1216,-0.380257,0.643452,0.263195,5.48702,0.158961,0.572368,0.555058,0.647668,0.394366,0.579545,0.361702,0.703125,0.0497214,0.119589,0.10452,0.140802,0.0151894,0.0112891,2.78848,1.02581,7.46966,1.84935,11.284
2026,21,2,1610612738,"BOS","BOS",1641775,"Jordan Walsh","PF",58,72,20,997.923,2023,78,205,17.1897,-0.298525,0.542738,0.244212,2.16081,0.116911,0.642259,0.615385,0.686275,0.285714,0.617886,0.408163,0.76087,0.0864198,0.175824,0.057257,0.118081,0.020897,0.0239044,3.95145,0.813533,3.79649,1.78202,8.56147
2026,21,2,1610612741,"CHI","CHI",1641824,"Matas Buzelis","PF",71,72,71,2069.02,2024,80,196,29.1408,0.0821155,0.157868,0.239983,4.47423,0.223872,0.591984,0.559091,0.630058,0.337349,0.573427,0.363636,0.781395,0.0401267,0.162487,0.10148,0.128136,0.0113071,0.0425184,5.88302,1.41124,7.66833,3.65563,14.9626
2026,26,2,1610612759,"SAS","SAS",1629640,"Keldon Johnson","PF",73,73,0,1692.23,2019,78,220,23.1781,0.249169,-0.0152921,0.233877,3.73743,0.199372,0.622047,0.593931,0.635015,0.53719,0.60917,0.376068,0.792453,0.0757479,0.172649,0.0854403,0.0763636,0.0112076,0.00481799,7.11771,2.55562,4.94227,3.35821,14.6156
2026,25,2,1610612737,"ATL","ATL",1630168,"Onyeka Okongwu","C",67,73,56,2069.49,2020,82,240,30.8806,0.0981579,0.122856,0.221014,4.51083,0.193676,0.596756,0.568528,0.653226,0.463158,0.570776,0.377143,0.761364,0.0627593,0.207226,0.146045,0.119388,0.0170825,0.0322436,4.16014,3.18721,5.87117,2.95236,13.2185
2026,30,2,1610612748,"MIA","MIA",1631323,"Simone Fontecchio","SF",64,73,7,1098.4,2022,79,220,17.1562,0.582904,-0.370148,0.212756,2.38802,0.18488,0.579957,0.530822,0.555556,0.323529,0.496241,0.363934,0.840426,0.0473157,0.134438,0.119138,0.0910853,0.0143158,0.00758214,3.11582,1.07008,9.59925,2.95846,13.7851
