season,age,seasontype,team_id,team_alias,team_alias_all,player_id,player_name,pos_text,gp,roster_games,start,mp,rookie_year,inches,weight,mpg,off,def,tot,ewins,usg,tspct,efg,fgpct_rim,fgpct_mid,fg2pct,fg3pct,ftpct,orbpct,drbpct,astpct,topct,stlpct,blkpct,fga_rim_75,fga_mid_75,fg3a_75,fta_75,fga_75
2026,20,2,1610612755,"PHI","PHI",1642845,"VJ Edgecombe","SG",67,74,67,2336.97,2025,76,190,34.8657,0.291928,0.145876,0.437804,5.36612,0.199001,0.541206,0.509209,0.569892,0.398467,0.487037,0.360313,0.825301,0.0504356,0.130226,0.165538,0.108423,0.0194215,0.0143255,4.31799,4.03941,5.92757,2.56913,14.285
2026,31,2,1610612755,"PHI","PHI",203954,"Joel Embiid","C",35,74,35,1093.02,2016,84,270,31.2286,4.00959,0.311308,4.3209,5.34467,0.340359,0.608949,0.536164,0.657609,0.477419,0.544534,0.338028,0.856667,0.0691434,0.194,0.211246,0.115826,0.00929204,0.0312757,6.0793,10.2423,4.69163,9.91189,21.0132
2026,34,2,1610612737,"ATL","ATL,WAS",203468,"CJ McCollum","PG",70,72,54,2083.34,2013,75,190,29.7571,1.47819,-0.590424,0.887762,5.26366,0.25059,0.572174,0.5377,0.600962,0.48285,0.524702,0.369198,0.777778,0.0288127,0.0886139,0.189892,0.0980392,0.0122505,0.0117204,3.52542,6.42373,8.0339,3.81356,17.9831
2026,26,2,1610612740,"NOP","NOP",1630180,"Saddiq Bey","SF",69,76,61,2143.06,2020,80,215,31.058,1.62794,-1.14354,0.484407,5.12239,0.211701,0.581238,0.530635,0.603604,0.361702,0.516315,0.366412,0.843636,0.0576827,0.138407,0.121233,0.06,0.0141718,0.00301594,5.53524,3.125,6.53258,4.57114,15.1928
2026,23,2,1610612760,"OKC","OKC",1642349,"Ajay Mitchell","SG",52,75,14,1355.96,2024,76,190,26.0577,0.226361,2.24434,2.4707,5.02167,0.215265,0.592985,0.541894,0.623037,0.476923,0.549223,0.349693,0.868421,0.0303286,0.110855,0.194444,0.11288,0.0231823,0.0128496,4.99129,5.09582,4.25958,3.97213,14.3467
2026,41,2,1610612747,"LAL","LAL",2544,"LeBron James","SF",53,74,53,1780.65,2003,81,250,33.5849,1.21508,0.00463847,1.21972,5.01866,0.262379,0.597297,0.55379,0.728571,0.38247,0.584027,0.313364,0.756654,0.0287671,0.177003,0.32196,0.144311,0.0164069,0.0162049,7.18981,5.15612,4.45768,5.40263,16.8036
2026,26,2,1610612761,"TOR","TOR",1630572,"Sandro Mamukelashvili","C",72,74,13,1567.25,2021,81,240,21.7639,0.962198,0.79826,1.76046,4.98326,0.182715,0.6352,0.608772,0.714912,0.435897,0.643791,0.378788,0.735294,0.0684836,0.183866,0.121435,0.0875912,0.0186659,0.0231707,5.22776,1.78844,6.05319,3.11831,13.0694
2026,23,2,1610612753,"ORL","ORL",1631094,"Paolo Banchero","PF",64,74,64,2237.52,2022,82,250,34.9531,0.723534,-0.401077,0.322458,4.96539,0.279158,0.565285,0.496654,0.622642,0.373297,0.506953,0.309804,0.78119,0.0382294,0.230419,0.230277,0.131114,0.00905368,0.0155193,6.86084,5.93851,4.12621,8.43042,16.9256
2026,27,2,1610612760,"OKC","OKC",1628392,"Isaiah Hartenstein","C",43,75,42,1068.22,2018,84,250,24.8372,0.554779,3.07358,3.62835,4.79318,0.157874,0.627726,0.615658,0.712707,0.473118,0.631387,0,0.587629,0.148462,0.273176,0.194581,0.199501,0.0205386,0.0307397,6.19863,3.18493,0.239726,3.32192,9.62329
2026,30,2,1610612752,"NYK","NYK",1628404,"Josh Hart","SF",60,75,46,1817.27,2017,77,215,30.2833,0.41875,0.407571,0.826321,4.78294,0.16508,0.616415,0.592559,0.660098,0.427419,0.571865,0.415179,0.721739,0.0539877,0.234955,0.217742,0.160338,0.019122,0.00965909,4.0774,2.49063,4.4992,2.30986,11.0672
2026,21,2,1610612741,"CHI","CHI",1641824,"Matas Buzelis","PF",73,74,73,2141.93,2024,80,196,29.3288,0.119535,0.193979,0.313515,4.74045,0.224221,0.591494,0.557987,0.632597,0.345238,0.578475,0.358974,0.785714,0.0393862,0.164661,0.100204,0.127696,0.0111208,0.0424862,5.93443,1.37705,7.67213,3.67213,14.9836
2026,35,2,1610612757,"POR","POR",201950,"Jrue Holiday","PG",47,76,45,1356.72,2009,76,220,28.8511,1.43159,0.650821,2.08241,4.73008,0.226277,0.575851,0.551071,0.641892,0.426752,0.531148,0.380795,0.824176,0.0487038,0.118453,0.306297,0.166452,0.0168617,0.00402955,3.8105,4.04222,7.77549,2.34295,15.6282
2026,31,2,1610612747,"LAL","LAL",203935,"Marcus Smart","SG",60,74,53,1725.28,2014,75,220,28.75,-0.870184,1.96687,1.09669,4.72084,0.152393,0.548263,0.502155,0.581081,0.442308,0.5,0.335664,0.816,0.0254597,0.0854305,0.124352,0.143802,0.0234001,0.0124083,1.56824,2.20401,6.06103,2.64905,9.83329
2026,27,2,1610612766,"CHA","CHA",1628970,"Miles Bridges","PF",70,75,70,2198.16,2018,79,225,31.4,1.04099,-0.902117,0.138876,4.67077,0.223327,0.559981,0.52079,0.613982,0.447489,0.547445,0.323671,0.831897,0.0338718,0.172989,0.152336,0.0864726,0.00891266,0.0120096,5.51397,3.67039,6.93855,3.88827,16.1229
2026,27,2,1610612748,"MIA","MIA",1630558,"Davion Mitchell","PG",64,75,64,1817.59,2021,72,210,28.3906,0.162264,0.625649,0.787914,4.66073,0.136199,0.571429,0.563158,0.604027,0.468254,0.541818,0.395,0.672131,0.016092,0.0817501,0.286699,0.162791,0.0171268,0.00535801,2.84931,2.40948,3.82458,1.1665,9.08338
2026,25,2,1610612761,"TOR","TOR",1629628,"RJ Barrett","SG",50,74,50,1499.39,2019,78,214,29.98,2.19728,-0.5942,1.60308,4.6099,0.254494,0.587871,0.555319,0.691756,0.405714,0.581498,0.338645,0.707627,0.0364059,0.164021,0.159769,0.0941704,0.0125402,0.00940439,6.74347,4.22978,6.06671,5.70416,17.04
2026,24,2,1610612753,"ORL","ORL",1630591,"Jalen Suggs","PG",49,74,48,1327.77,2021,77,205,27.0816,0.422798,1.72135,2.14415,4.56208,0.226098,0.5601,0.525362,0.666667,0.468254,0.56746,0.326667,0.842593,0.0259631,0.132253,0.278564,0.174931,0.0310625,0.025,3.33451,3.33451,7.93931,2.85815,14.6083
2026,25,2,1610612737,"ATL","ATL",1630168,"Onyeka Okongwu","C",68,75,57,2107.21,2020,82,240,30.9853,0.0473795,0.123807,0.171186,4.52362,0.192412,0.595867,0.567924,0.656,0.455959,0.568849,0.377841,0.75419,0.0635809,0.206374,0.144754,0.119312,0.0168179,0.0317881,4.12814,3.18692,5.81242,2.95575,13.1275
2026,30,2,1610612756,"PHX","PHX",1628960,"Grayson Allen","SG",46,74,26,1355.62,2018,75,198,29.4565,2.24894,-0.308575,1.94037,4.47326,0.236184,0.572359,0.529365,0.683673,0.362745,0.52,0.355814,0.855172,0.0241245,0.0918455,0.213879,0.096732,0.0232136,0.00839161,2.64388,2.7518,11.6007,3.91187,16.9964
2026,31,2,1610612746,"LAC","LAC",1627739,"Kris Dunn","SG",75,75,63,2059.79,2016,75,205,27.4533,-1.30867,1.42345,0.114777,4.34317,0.124517,0.586458,0.563901,0.656934,0.441441,0.560484,0.378788,0.779221,0.0320513,0.109163,0.179657,0.172414,0.0290446,0.00566572,2.47829,2.00796,3.58177,1.39291,8.06802
2026,23,2,1610612739,"CLE","CLE",1642281,"Jaylon Tyson","SF",64,74,40,1727.36,2024,78,215,26.9844,0.68388,0.0788682,0.762748,4.34124,0.185817,0.617084,0.597809,0.575893,0.449612,0.529745,0.454545,0.74,0.0741688,0.136889,0.113071,0.121604,0.0138543,0.0137203,4.66796,2.68825,5.95999,2.08391,13.3162
2026,28,2,1610612738,"BOS","BOS",1630573,"Sam Hauser","PF",71,74,43,1755.81,2021,79,217,24.7183,0.781946,-0.08607,0.695876,4.33432,0.142578,0.57441,0.56789,0.740741,0.436364,0.536585,0.382289,0.875,0.0332915,0.13597,0.0761115,0.0565068,0.0106108,0.0128505,0.577252,1.17588,9.8988,0.342075,11.6519
2026,30,2,1610612748,"MIA","MIA",203952,"Andrew Wiggins","SF",61,75,61,1865.81,2014,79,210,30.5738,0.00751817,0.409344,0.416862,4.3157,0.197434,0.583946,0.555556,0.627615,0.400922,0.519737,0.406667,0.79021,0.0577342,0.112756,0.126038,0.101322,0.017301,0.0303461,4.41285,4.00665,5.53914,2.64033,13.9586
2026,22,2,1610612744,"GSW","GSW",1641764,"Brandin Podziemski","SG",75,75,36,2137.04,2023,76,205,28.4933,-0.786278,0.687535,-0.0987433,4.19716,0.194749,0.572821,0.535851,0.662857,0.41453,0.520782,0.36828,0.77512,0.0357323,0.171924,0.2,0.122736,0.0187148,0.00640752,2.94349,3.93586,6.25701,3.51536,13.1364
2026,27,2,1610612742,"DAL","DAL",1630230,"Naji Marshall","PF",71,74,44,2108.76,2020,78,220,29.6901,-0.0309974,0.0014553,-0.0295421,4.18387,0.201961,0.600656,0.555767,0.670543,0.5387,0.597246,0.293269,0.762069,0.0331263,0.136615,0.160443,0.112621,0.0168216,0.00238569,4.28287,5.36189,3.45286,4.81408,13.0976
2026,29,2,1610612756,"PHX","PHX",1628415,"Dillon Brooks","PF",50,74,50,1530.19,2017,79,225,30.6,0.724596,0.315144,1.03974,4.12883,0.284311,0.547744,0.506889,0.612069,0.471014,0.501887,0.343109,0.856383,0.0273492,0.108434,0.094522,0.0854127,0.0166667,0.00492308,2.74016,9.77953,8.05512,4.44094,20.5748
2026,21,2,1610612745,"HOU","HOU",1642263,"Reed Sheppard","PG",74,74,16,1943.97,2024,74,185,26.2568,0.128234,0.0296219,0.157856,4.10024,0.211693,0.557627,0.540351,0.548673,0.451754,0.483871,0.385214,0.797468,0.0148487,0.103014,0.184751,0.117647,0.0284761,0.0235294,2.12833,4.29432,9.68106,1.48795,16.1037
2026,29,2,1610612739,"CLE","CLE",1630241,"Sam Merrill","SF",48,74,36,1265.41,2020,76,205,26.3542,2.46549,-0.644332,1.82116,4.07481,0.168977,0.661017,0.639326,0.784314,0.382979,0.591837,0.435158,0.859375,0.023705,0.0842648,0.117155,0.078125,0.0102584,0.00501433,1.44722,1.33371,9.84676,1.81612,12.6277
2026,26,2,1610612750,"MIN","MIN",1629675,"Naz Reid","C",71,74,2,1850.58,2019,81,264,26.0563,-0.612544,0.897852,0.285309,4.06079,0.213283,0.57381,0.556187,0.685714,0.460784,0.564644,0.365617,0.72807,0.0497925,0.218391,0.129468,0.122257,0.0180134,0.0337512,3.36021,3.91705,7.93011,2.18894,15.2074
2026,28,2,1610612761,"TOR","TOR",1627742,"Brandon Ingram","SF",70,74,70,2380.4,2016,80,190,34,0.1708,-0.636352,-0.465552,4.02958,0.267649,0.569635,0.523207,0.641593,0.458003,0.506418,0.378049,0.815873,0.0261682,0.163196,0.167645,0.118121,0.0110906,0.0211296,3.49268,9.7517,5.06903,4.86812,18.3134
2026,26,2,1610612762,"UTA","UTA,MEM",1628991,"Jaren Jackson Jr.","PF",48,72,48,1454.74,2018,82,242,30.2917,-0.256681,1.48873,1.23205,4.00097,0.255487,0.576779,0.534075,0.568862,0.514196,0.533058,0.357447,0.795918,0.03125,0.160528,0.105028,0.117841,0.0161708,0.0460614,4.07052,7.72668,5.72798,4.77738,17.5252
2026,35,2,1610612738,"BOS","BOS,CHI",202696,"Nikola Vucevic","C",60,74,49,1740.11,2011,81,265,29,0.940517,-0.50098,0.439538,3.99764,0.215492,0.575031,0.557792,0.616438,0.513514,0.557282,0.372549,0.835165,0.0770218,0.239039,0.174099,0.0895857,0.010162,0.0199402,4.47304,6.04575,5.20833,1.85866,15.7271
2026,21,2,1610612748,"MIA","MIA",1642276,"Kel'el Ware","C",70,75,32,1562.88,2024,84,250,22.3143,0.398794,0.37083,0.769624,3.98822,0.175693,0.609795,0.593277,0.678344,0.315068,0.609819,0.375,0.75,0.130102,0.279666,0.040504,0.0839363,0.0173427,0.0431034,6.95511,1.61695,4.60721,1.9492,13.1793
2026,27,2,1610612756,"PHX","PHX",1630692,"Jordan Goodwin","SF",64,74,7,1439.95,2021,75,215,22.4844,-0.420973,1.52756,1.10659,3.94961,0.171535,0.51676,0.502901,0.554795,0.336842,0.46888,0.355072,0.714286,0.0932265,0.157895,0.133333,0.103506,0.0319837,0.00851668,3.74872,2.43923,7.08661,1.25813,13.2746
2026,26,2,1610612759,"SAS","SAS",1629640,"Keldon Johnson","PF",74,74,0,1715.54,2019,78,220,23.1757,0.379189,0.0240453,0.403235,3.93508,0.198808,0.625162,0.597143,0.637427,0.532787,0.609914,0.381356,0.795031,0.0750315,0.170642,0.0882605,0.0755396,0.0113385,0.00476443,7.125,2.54167,4.91667,3.35417,14.5833
2026,22,2,1610612762,"UTA","UTA",1641718,"Keyonte George","PG",54,75,54,1786.21,2023,76,185,33.0741,2.75158,-2.53139,0.220193,3.89377,0.276767,0.613417,0.53235,0.651282,0.433846,0.515385,0.371191,0.890374,0.0139648,0.110345,0.286454,0.138103,0.0151674,0.00743494,3.84565,6.40941,7.11938,7.37576,17.3744
2026,19,2,1610612742,"DAL","DAL",1642843,"Cooper Flagg","SF",62,74,62,2101.69,2025,81,205,33.8871,-0.0701243,-0.156774,-0.226898,3.89279,0.257705,0.550523,0.503421,0.651026,0.430085,0.522755,0.285714,0.8125,0.0385802,0.167085,0.21014,0.114198,0.0167005,0.0225443,5.76663,7.98196,3.5513,4.87035,17.2999
2026,25,2,1610612746,"LAC","CLE,LAC",1629636,"Darius Garland","PG",39,77,37,1157.88,2019,73,192,29.6667,2.56794,-0.807281,1.76066,3.83104,0.265873,0.597423,0.568063,0.547619,0.497238,0.517915,0.417293,0.858491,0.0171265,0.0696379,0.333333,0.157395,0.0143796,0.00377358,3.86029,5.54534,8.14951,3.24755,17.5551
2026,33,2,1610612765,"DET","DET",202699,"Tobias Harris","PF",57,74,57,1610.19,2011,80,226,28.2456,0.179998,0.352893,0.532891,3.79956,0.182093,0.571536,0.521277,0.564103,0.49187,0.519901,0.349282,0.871429,0.034153,0.168699,0.121622,0.0803324,0.0149298,0.0148987,3.49567,5.5124,4.6833,3.13714,13.6914
2026,25,2,1610612749,"MIL","MIL",1629645,"Kevin Porter Jr.","SG",38,74,36,1261.11,2019,77,203,33.1842,0.534686,0.972454,1.50714,3.79648,0.23895,0.567869,0.509728,0.617647,0.437811,0.520216,0.321678,0.878205,0.0306031,0.141015,0.335731,0.15896,0.0322706,0.0152244,4.94378,5.84529,4.15859,4.53664,14.9477
2026,29,2,1610612743,"DEN","DEN",1629661,"Cameron Johnson","SF",50,76,50,1506.02,2019,80,210,30.12,0.750251,-0.102972,0.647279,3.76798,0.144578,0.621308,0.583721,0.652174,0.320988,0.515306,0.42735,0.836538,0.0280592,0.105378,0.0942323,0.0813954,0.0111359,0.0118086,2.73896,1.92918,5.5732,2.47698,10.2413
2026,33,2,1610612759,"SAS","SAS",203084,"Harrison Barnes","PF",69,74,52,1808.09,2012,79,225,26.2029,0.591779,-0.565523,0.0262562,3.70214,0.147222,0.604491,0.573446,0.684211,0.392857,0.560606,0.387387,0.834862,0.0340909,0.0831382,0.0998553,0.0896226,0.0119268,0.00534759,2.2673,1.67064,6.62291,2.16786,10.5609
2026,21,2,1610612753,"ORL","ORL",1641710,"Anthony Black","SG",60,74,40,1841.03,2023,79,200,30.6833,-0.559886,0.569965,0.0100793,3.7014,0.218462,0.553939,0.515604,0.625,0.350575,0.519824,0.339223,0.729858,0.0266183,0.114704,0.184826,0.130664,0.0224778,0.0195891,5.49594,3.41534,5.55483,4.14159,14.4661
2026,26,2,1610612760,"OKC","OKC",1630198,"Isaiah Joe","SG",66,75,9,1424.78,2020,76,165,21.5758,1.26074,-0.424096,0.836649,3.70046,0.176435,0.647541,0.599802,0.611111,0.508772,0.558559,0.407595,0.888889,0.0252565,0.105341,0.0906375,0.0694915,0.0157824,0.00773015,1.36134,1.43697,9.95798,2.94958,12.7563
2026,37,2,1610612746,"LAC","LAC",201572,"Brook Lopez","C",68,75,33,1442.03,2008,85,282,21.2059,-1.23916,2.01341,0.774252,3.68436,0.16946,0.556911,0.535408,0.635294,0.431373,0.524064,0.362007,0.765625,0.027846,0.150195,0.0862069,0.0989011,0.0154852,0.0527722,2.19525,2.6343,7.20558,1.65289,12.0351
2026,25,2,1610612763,"MEM","MEM",1642285,"Cam Spencer","PG",69,74,17,1654.08,2024,75,205,23.971,1.60869,-1.28272,0.325977,3.67453,0.167251,0.653448,0.597584,0.625,0.474286,0.506726,0.44127,0.934959,0.0239596,0.0944032,0.327006,0.131737,0.0148428,0.00630372,1.03567,3.77589,6.79661,2.65391,11.6082
2026,28,2,1610612746,"LAC","LAC",1627884,"Derrick Jones Jr.","PF",43,75,38,1179.42,2016,78,210,27.4186,-0.148618,1.68753,1.53891,3.62391,0.149353,0.621951,0.584071,0.689441,0.3,0.61194,0.362319,0.759036,0.0478088,0.0918866,0.0700344,0.0866337,0.0178794,0.0343214,4.98967,1.23967,4.27686,2.57231,10.5062
2026,25,2,1610612754,"IND","IND",1629614,"Andrew Nembhard","PG",57,75,57,1785.63,2022,76,191,31.3158,1.16772,-1.19188,-0.0241578,3.59714,0.23535,0.564912,0.51328,0.602564,0.437086,0.49345,0.362712,0.824786,0.0149165,0.0858779,0.370339,0.138105,0.0135819,0.00371402,3.11253,6.02554,5.88587,4.6688,15.0239
2026,31,2,1610612757,"POR","POR",203924,"Jerami Grant","PF",58,76,38,1696.72,2014,79,213,29.2414,1.199,-1.13636,0.0626383,3.56463,0.23003,0.613557,0.547325,0.633065,0.290076,0.514512,0.388571,0.818182,0.0341191,0.0946393,0.1073,0.121181,0.0115512,0.018471,5.12962,2.7096,7.23938,6.59818,15.0786
2026,23,2,1610612756,"PHX","PHX",1642345,"Oso Ighodaro","C",74,74,20,1630.93,2024,83,235,22.027,-1.58846,1.84516,0.256694,3.54764,0.121798,0.646505,0.654545,0.760369,0.455357,0.656535,0,0.475728,0.082291,0.175162,0.135067,0.201717,0.0211993,0.0278932,4.97554,2.56802,0.0229288,2.36166,7.56649
2026,23,2,1610612741,"CHI","CHI",1630581,"Josh Giddey","PG",52,74,49,1672.85,2021,79,214,32.1538,1.22111,-1.04898,0.172134,3.54434,0.24186,0.565163,0.522143,0.557447,0.439153,0.504717,0.365942,0.77027,0.0424282,0.226438,0.411512,0.192308,0.0152863,0.0125918,4.88904,3.93204,5.74202,4.61859,14.5631
2026,30,2,1610612743,"DEN","DEN",203932,"Aaron Gordon","PF",32,76,29,882.535,2014,80,235,27.5625,2.76116,0.0497942,2.81095,3.51794,0.222222,0.626179,0.577994,0.699248,0.363636,0.565611,0.398551,0.763158,0.0619236,0.171669,0.125196,0.0742358,0.0105147,0.00932642,5.49284,3.63436,5.69934,6.27753,14.8265
2026,22,2,1610612763,"MEM","MEM",1642907,"Cedric Coward","SF",57,74,42,1478.87,2025,77,206,25.9298,0.313475,0.163382,0.476857,3.43435,0.20625,0.580425,0.53943,0.704301,0.398734,0.563953,0.337302,0.841379,0.0593472,0.185596,0.157129,0.131752,0.0113816,0.0144382,4.37167,3.71357,5.92291,3.40802,14.0081
2026,24,2,1610612748,"MIA","MIA",1641796,"Pelle Larsson","SF",64,75,49,1666.14,2024,77,215,26.0312,-0.251969,0.277052,0.0250832,3.41197,0.163221,0.604991,0.55102,0.671296,0.394231,0.58125,0.329412,0.802956,0.0388959,0.0975456,0.164742,0.134128,0.0121379,0.00801282,4.4702,2.15232,3.51821,4.20116,10.1407
2026,25,2,1610612752,"NYK","NYK",1630540,"Miles McBride","SG",36,75,14,991.467,2021,74,195,27.5278,1.55246,0.492898,2.04536,3.38631,0.172529,0.588773,0.569863,0.564103,0.4125,0.462185,0.414634,0.813953,0.022869,0.0794016,0.135359,0.0703883,0.0144638,0.00726141,1.45378,2.98211,9.16998,1.60288,13.6059
2026,35,2,1610612755,"PHI","PHI",202331,"Paul George","SF",29,74,29,886.735,2010,80,230,30.5517,1.29633,1.41237,2.7087,3.3811,0.228036,0.566589,0.526582,0.561404,0.439716,0.474747,0.385787,0.851852,0.020214,0.177136,0.176667,0.0989474,0.0263447,0.015625,2.35797,5.83287,8.14948,3.3508,16.3403
2026,24,2,1610612753,"ORL","ORL",1630532,"Franz Wagner","PF",28,74,26,891.078,2021,82,220,31.8214,1.85543,0.788625,2.64405,3.35918,0.253547,0.587945,0.528037,0.6,0.413534,0.520767,0.365217,0.841176,0.0514429,0.15444,0.179396,0.0866426,0.0158562,0.00868726,7.109,5.25276,4.54186,6.71406,16.9036
2026,23,2,1610612760,"OKC","OKC",1631119,"Jaylin Williams","C",60,75,11,1192.29,2022,81,240,19.8667,-0.878059,1.98632,1.10826,3.31587,0.156384,0.602151,0.567365,0.583333,0.511628,0.549451,0.382716,0.793103,0.0297674,0.251492,0.169746,0.146789,0.0123065,0.0315789,1.43084,1.2818,7.24364,2.5934,9.95628
2026,24,2,1610612751,"BKN","BKN",1630549,"Day'Ron Sharpe","C",62,75,7,1160,2021,82,265,18.7097,-0.0702589,1.29241,1.22215,3.31549,0.191945,0.637116,0.615493,0.701493,0.354167,0.648734,0.230769,0.675497,0.16537,0.258271,0.207439,0.200378,0.0283898,0.0222032,8.57874,1.53649,1.2484,4.83355,11.3636
2026,25,2,1610612741,"CHI","CHI",1630188,"Jalen Smith","C",53,74,21,1095.58,2020,80,244,20.6604,1.38131,0.13572,1.51703,3.30539,0.186441,0.608597,0.584158,0.666667,0.354839,0.61413,0.372727,0.741573,0.0966469,0.246878,0.0810474,0.107071,0.0103049,0.0336269,4.94399,1.00172,7.109,2.87592,13.0547
2026,30,2,1610612744,"GSW","ATL,GSW",204001,"Kristaps Porzingis","C",29,77,19,669.033,2015,86,240,23.069,3.02969,1.03213,4.06182,3.2836,0.276819,0.585749,0.530347,0.589744,0.471545,0.517413,0.365517,0.830986,0.0547264,0.169106,0.1678,0.077951,0.0119718,0.0507757,4.12553,6.50564,7.66925,7.51058,18.3004
2026,26,2,1610612741,"CHI","CHI",1630200,"Tre Jones","SG",57,74,33,1542.73,2020,73,190,27.0526,0.461301,-0.275469,0.185832,3.28277,0.179953,0.625207,0.577519,0.659722,0.487179,0.609877,0.306306,0.827225,0.0230931,0.0990502,0.286235,0.118421,0.0214797,0.00590446,6.40759,2.60309,2.46959,4.24948,11.4803
2026,19,2,1610612759,"SAS","SAS",1642844,"Dylan Harper","PG",61,74,2,1361.32,2025,77,215,22.3115,-0.166594,0.696458,0.529865,3.27648,0.213634,0.569692,0.543706,0.621053,0.444444,0.56691,0.322981,0.743119,0.0345382,0.125387,0.248941,0.121083,0.0165086,0.0131579,7.54501,3.33569,4.26227,2.88563,15.143
2026,23,2,1610612743,"DEN","DEN",1631212,"Peyton Watson","PF",53,76,40,1588.72,2022,80,200,29.9623,0.342523,-0.355932,-0.0134093,3.25486,0.205352,0.593182,0.559896,0.619718,0.410714,0.527559,0.415385,0.730159,0.0366412,0.144211,0.0963542,0.12234,0.0152812,0.0338028,4.8928,3.85911,4.47933,4.3415,13.2312
2026,33,2,1610612743,"DEN","DEN",203501,"Tim Hardaway Jr.","SG",75,76,5,2020.4,2013,77,205,26.9333,0.995108,-1.64994,-0.654833,3.25027,0.180768,0.633089,0.595142,0.608696,0.5,0.545455,0.410749,0.811518,0.00929692,0.0950855,0.070442,0.0487805,0.00925926,0.00412844,1.6374,2.27812,9.27266,3.39938,13.1882
2026,32,2,1610612765,"DET","DET",1629750,"Javonte Green","SG",74,74,5,1307.09,2019,77,205,17.6622,-1.07439,1.7489,0.674513,3.20798,0.143301,0.599282,0.551075,0.61157,0.323529,0.548387,0.368664,0.827273,0.0493392,0.125862,0.0523614,0.0932755,0.0333213,0.0173847,3.3,0.927273,5.91818,3,10.1455
2026,27,2,1610612752,"NYK","NYK",1629011,"Mitchell Robinson","C",56,75,15,1097.06,2018,84,240,19.5893,-0.673804,1.86793,1.19413,3.16694,0.100869,0.670354,0.718919,0.715847,1,0.718919,,0.389474,0.229367,0.259834,0.060355,0.153558,0.0216411,0.062201,6.25855,0.0683995,0,3.24897,6.32695
2026,26,2,1610612765,"DET","DET",1630194,"Paul Reed","C",57,74,8,760.387,2020,81,210,13.3333,0.771827,2.38335,3.15517,3.12609,0.198936,0.62963,0.615789,0.735632,0.402597,0.633466,0.323529,0.647727,0.175038,0.197368,0.129412,0.13369,0.0307018,0.0655957,8.21788,3.63665,1.60579,4.15617,13.4603
2026,25,2,1610612750,"MIN","CHI,MIN",1630245,"Ayo Dosunmu","SG",63,74,14,1685.63,2021,76,201,26.746,0.146636,-0.461982,-0.315346,3.02257,0.197336,0.638075,0.602699,0.607843,0.428571,0.562044,0.445312,0.860465,0.0275229,0.0993214,0.202359,0.10375,0.013649,0.00825168,6.41599,2.20157,5.36763,2.70478,13.9852
2026,25,2,1610612766,"CHA","CHI,CHA",1629632,"Coby White","SG",44,75,26,1142,2019,76,210,25.9318,1.95807,-1.0915,0.86657,2.98915,0.282569,0.590701,0.534636,0.627907,0.392157,0.540146,0.352941,0.819905,0.0156863,0.13371,0.239272,0.148052,0.0105307,0.00397456,5.39975,3.20218,9.07283,6.62411,17.6748
2026,37,2,1610612758,"SAC","SAC",201566,"Russell Westbrook","SG",64,76,58,1852.71,2008,76,200,28.9375,0.0620475,-0.717196,-0.655149,2.98011,0.253196,0.527717,0.50298,0.585253,0.423868,0.5,0.337731,0.693989,0.0467017,0.167497,0.329977,0.18512,0.021293,0.00572792,4.15709,4.65517,7.26054,3.50575,16.0728
2026,28,2,1610612757,"POR","POR",1629057,"Robert Williams III","C",53,76,1,891.52,2018,81,249,16.8113,-0.619516,2.47471,1.85519,2.96925,0.130336,0.730453,0.729911,0.769231,0.619048,0.753695,0.333333,0.622222,0.157107,0.288115,0.089527,0.15331,0.0169581,0.0779596,7.2645,0.838212,0.838212,1.79617,8.94093
2026,22,2,1610612763,"MEM","MEM",1642377,"Jaylen Wells","SF",69,74,69,1821,2024,79,206,26.3913,0.209888,-0.798074,-0.588187,2.93347,0.19161,0.56096,0.523639,0.569536,0.472527,0.516517,0.353425,0.783626,0.0367516,0.0968921,0.0850575,0.087574,0.0157233,0.0045895,2.97791,3.58927,7.19826,3.37234,13.7654
2026,30,2,1610612759,"SAS","SAS",1628436,"Luke Kornet","C",62,74,23,1305.65,2017,85,250,21.0484,0.147817,0.137451,0.285268,2.91492,0.102845,0.668874,0.636,0.677273,0.333333,0.636,,0.811321,0.135156,0.165102,0.110338,0.0820669,0.00982533,0.0414776,6.03291,0.822669,0,2.90676,6.85558
2026,36,2,1610612758,"SAC","SAC",201942,"DeMar DeRozan","SF",74,76,74,2337.23,2009,78,220,31.5811,1.24202,-2.44888,-1.20685,2.87492,0.223248,0.597015,0.518023,0.705882,0.492063,0.527141,0.309859,0.863415,0.0161751,0.0939831,0.196166,0.0762368,0.016023,0.00843558,2.09274,10.6637,2.18506,6.30899,14.9415
2026,24,2,1610612760,"OKC","OKC",1631114,"Jalen Williams","PF",30,75,30,855.118,2022,77,211,28.5,0.842442,1.11442,1.95686,2.86939,0.260675,0.555556,0.508434,0.634731,0.411429,0.520468,0.30137,0.823529,0.030504,0.137592,0.273504,0.108571,0.0194121,0.0101351,6.97383,7.30791,3.04844,4.96938,17.3302
2026,26,2,1610612751,"BKN","BKN",1629651,"Nic Claxton","C",67,75,66,1873.93,2019,83,215,27.9552,-0.39357,-0.351387,-0.744957,2.86064,0.1755,0.59488,0.572807,0.665816,0.38125,0.583333,0.166667,0.608889,0.0977312,0.194194,0.215652,0.12053,0.0118828,0.0359477,7.76956,3.17125,0.356765,4.45957,11.2976
