,Team,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attend./G,Season,Win%,Champion
12,Miami Heat,-0.03874092009685215,-0.013745704467354014,-0.02330508474576265,0.24,0.21052631578947367,0.0332326283987916,-0.054263565891472854,-0.03387703889585947,-0.02263374485596714,0.10891089108910879,0.06367041198501866,0.040843214756258295,0.00694444444444442,-0.013651877133105894,-0.009153318077803285,-0.1306122448979592,-0.04651162790697683,-0.18181818181818177,0.0769230769230771,0.0,-0.002849002849002802,-0.10294117647058831,38.0,44.0,-0.2682926829268293,0.2682926829268293,-4.21,0.27,-3.94,-0.013863216266173706,0.024953789279112737,-4.2,0.011387163561076719,0.08196721311475419,0.21839080459770122,0.0018832391713747842,-0.01642710472279263,0.07352941176470584,0.003039513677811634,0.1206896551724137,0.043121149897330735,0.02205882352941191,0.007451564828613977,0.012931034482758452,-0.04131966688020494,1991-92,0.4634146341463415,0
13,Milwaukee Bucks,-0.01937046004842613,0.008018327605956443,-0.025423728813559254,0.8,0.6184210526315792,0.11480362537764344,-0.06976744186046513,-0.050188205771643624,-0.02263374485596714,-0.03465346534653457,-0.03745318352059923,0.0,0.09722222222222232,-0.09556313993174059,-0.03203661327231133,0.004081632653061273,0.22093023255813948,-0.2909090909090909,0.05769230769230771,0.04504504504504503,-0.002849002849002802,0.11029411764705888,31.0,51.0,-0.12195121951219512,0.12195121951219523,-1.71,0.26,-1.46,0.005545286506469349,0.02218114602587784,-1.8,-0.011387163561076497,-0.042622950819672156,0.5977011494252875,-0.0037664783427495685,-0.002053388090349051,0.044117647058823595,0.09118541033434657,-0.04741379310344829,0.05544147843942504,0.125,-0.03129657228017879,0.021551724137930828,-0.007046764894298563,1991-92,0.3780487804878049,0
14,Sacramento Kings,-0.01210653753026636,0.004581901489117968,-0.012711864406779516,0.15999999999999992,0.07894736842105265,0.06646525679758297,-0.02067183462532307,-0.0037641154328732496,-0.01851851851851849,-0.024752475247524774,-0.011235955056179803,-0.015810276679841917,-0.10416666666666663,-0.020477815699658786,-0.04805491990846689,-0.02448979591836742,0.03488372093023262,0.36363636363636354,0.06410256410256432,-0.03153153153153154,-0.009496676163342821,-0.07720588235294112,29.0,53.0,-0.36585365853658536,0.36585365853658547,-6.06,0.44,-5.63,-0.03974121996303137,0.015711645101663674,-6.0,0.03105590062111796,-0.013114754098360715,0.08045977011494254,-0.011299435028248594,-0.010266940451745366,0.05147058823529416,-0.13373860182370811,-0.030172413793103425,0.012320328542094527,0.02205882352941191,-0.04321907600596109,0.004310344827586299,0.08994234465086492,1991-92,0.35365853658536583,0
15,San Antonio Spurs,-0.002421307506053183,-0.009163802978235935,0.008474576271186418,-0.44000000000000006,-0.3552631578947367,-0.11782477341389741,0.025839793281653645,0.02258469259723972,0.002057613168724215,-0.004950495049504844,0.02621722846441954,-0.030303030303030276,0.04166666666666674,0.061433447098976135,0.05491990846681927,0.0,0.03488372093023262,0.34545454545454546,0.025641025641025772,-0.013513513513513598,-0.012345679012345623,0.003676470588235281,47.0,35.0,0.2195121951219512,-0.2195121951219512,3.32,-0.51,2.81,-0.006469500924214389,-0.037892791127541625,3.4,-0.0041407867494822614,0.03934426229508192,-0.34482758620689646,-0.005649717514124353,-0.004106776180698102,0.02205882352941191,0.03951367781155035,0.004310344827586299,-0.03696098562628336,-0.007352941176470562,0.04023845007451565,-0.034482758620689724,0.02863549007046773,1991-92,0.573170731707317,0
16,Los Angeles Clippers,-0.01210653753026636,-0.01145475372279492,0.0021186440677967155,-0.28,-0.19736842105263164,-0.12688821752265866,0.007751937984496138,0.006273525721455453,0.002057613168724215,-0.03465346534653457,0.014981273408239737,-0.0513833992094862,-0.04166666666666663,-0.0034129692832765013,-0.016018306636155666,0.020408163265306145,0.16279069767441867,0.10909090909090913,-0.0064102564102563875,0.027027027027027195,-0.022792022792022748,0.003676470588235281,45.0,37.0,0.07317073170731714,-0.07317073170731703,1.07,0.03,1.1,-0.022181146025878062,-0.032347504621072054,1.1,-0.0010351966873705098,0.029508196721311553,-0.1839080459770115,-0.013182674199623379,-0.008213552361396315,0.0,-0.03951367781155002,-0.025862068965517238,-0.024640657084188944,0.09558823529411775,0.005961251862891315,0.051724137931034475,-0.21844971172325434,1991-92,0.5487804878048781,0
17,Washington Bullets,-0.007263922518159771,0.019473081328751363,-0.02330508474576265,-0.28,-0.14473684210526316,-0.17824773413897277,0.012919896640826822,0.035131744040150625,-0.020576131687242816,-0.08415841584158412,-0.10486891385767794,0.025032938076416267,-0.09722222222222221,-0.023890784982935176,-0.04805491990846689,0.0,0.011627906976744207,-0.07272727272727275,-0.019230769230769162,0.018018018018018056,-0.02754036087369416,-0.0404411764705882,25.0,57.0,-0.29268292682926833,0.29268292682926833,-4.46,0.11,-4.35,-0.03974121996303137,0.001848428835489857,-4.5,0.011387163561076719,-0.121311475409836,-0.14942528735632177,-0.032015065913371,-0.03285420944558526,-0.022058823529411686,-0.12158054711246202,-0.10344827586206906,0.012320328542094527,0.02941176470588247,-0.01341281669150507,0.012931034482758452,-0.20743113388853296,1991-92,0.3048780487804878,0
18,Houston Rockets,-0.03389830508474578,-0.03665521191294385,0.006355932203389925,0.6000000000000001,0.5394736842105263,0.03625377643504524,-0.07235142118863058,-0.0915934755332497,0.020576131687242816,-0.09900990099009899,-0.0786516853932584,-0.027667984189723382,-0.09027777777777779,0.013651877133105783,-0.020594965675057364,0.02448979591836742,-0.06976744186046513,0.2727272727272727,0.0769230769230771,-0.027027027027026973,-0.031339031339031265,0.02941176470588247,42.0,40.0,-0.12195121951219512,0.12195121951219523,-1.72,-0.22,-1.94,-0.01848428835489835,-0.001848428835489857,-1.8,-0.01552795031055898,-0.03934426229508203,0.5977011494252875,0.011299435028248705,0.024640657084188833,0.10294117647058831,-0.06079027355623101,-0.06896551724137934,-0.02053388090349073,-0.0808823529411764,-0.010432190760059412,-0.09913793103448287,-0.0737988468930173,1991-92,0.5121951219512195,0
19,Philadelphia 76ers,-0.05811138014527839,-0.05498281786941572,-0.0021186440677966045,0.11999999999999988,0.09210526315789491,0.009063444108761365,-0.06718346253229979,-0.06900878293600998,0.002057613168724215,0.05940594059405946,0.03370786516853941,0.021080368906455815,-0.10416666666666663,-0.03754266211604096,-0.059496567505720854,-0.12653061224489803,-0.023255813953488302,0.07272727272727275,-0.03205128205128205,-0.13063063063063052,-0.03228869895536557,0.014705882352941346,35.0,47.0,-0.09756097560975607,0.09756097560975618,-1.27,-0.07,-1.34,0.0009242144177448175,0.013863216266173817,-1.4,-0.03002070393374734,0.09836065573770503,0.1609195402298853,0.015065913370998052,0.002053388090349051,0.014705882352941346,-0.06079027355623101,0.1206896551724137,0.01848049281314168,-0.044117647058823484,-0.010432190760059412,-0.1724137931034483,-0.10294682895579754,1991-92,0.4268292682926829,0
20,New York Knicks,-0.021791767554479424,-0.02978235967926679,0.010593220338983134,0.0,-0.013157894736842035,-0.01812688821752262,-0.02067183462532307,-0.031367628607277265,0.012345679012345734,-0.09405940594059403,-0.06367041198501866,-0.03293807641633728,0.00694444444444442,0.03754266211604085,0.025171624713958618,0.061224489795918435,-0.10465116279069764,-0.1454545454545454,-0.03205128205128205,0.04504504504504503,-0.03513770180436848,0.003676470588235281,51.0,31.0,0.2682926829268293,-0.2682926829268293,3.89,-0.22,3.67,0.0009242144177448175,-0.0369685767097967,4.1,-0.038302277432712084,-0.032786885245901676,0.02298850574712641,0.0,0.008213552361396204,0.007352941176470562,0.05167173252279644,-0.06896551724137934,-0.03285420944558526,0.02941176470588247,0.05961251862891204,0.06896551724137923,0.1352978859705316,1991-92,0.6219512195121951,0
21,Orlando Magic,-0.048426150121065326,-0.008018327605956554,-0.040254237288135486,-0.040000000000000036,-0.02631578947368407,-0.02114803625377648,-0.04651162790697683,-0.006273525721455453,-0.04115226337448552,0.01980198019801982,0.03745318352059934,-0.017127799736495364,-0.00694444444444442,-0.03071672354948818,-0.022883295194508046,-0.10612244897959189,-0.09302325581395343,-0.18181818181818177,0.08333333333333326,0.0855855855855856,-0.03513770180436848,-0.022058823529411686,21.0,61.0,-0.4390243902439024,0.4390243902439024,-6.91,0.4,-6.52,-0.043438077634011085,0.021256931608133023,-7.0,0.01449275362318847,0.04590163934426239,-0.011494252873563204,-0.032015065913371,-0.04106776180698146,0.07352941176470584,-0.015197568389057725,0.025862068965517127,0.030800821355236208,-0.007352941176470562,0.010432190760059745,0.1206896551724137,-0.02940422805893661,1991-92,0.25609756097560976,0
22,Minnesota Timberwolves,-0.007263922518159771,0.025200458190149044,-0.029661016949152463,-0.4,-0.368421052631579,-0.0332326283987916,0.02067183462532296,0.06273525721455453,-0.04115226337448552,-0.16831683168316824,-0.15355805243445686,-0.021080368906455926,-0.01388888888888895,-0.0989761092150171,-0.06864988558352403,0.008163265306122325,-0.12790697674418605,0.1636363636363638,-0.09615384615384615,0.027027027027027195,-0.04558404558404561,-0.02941176470588236,15.0,67.0,-0.4390243902439024,0.4390243902439024,-7.05,0.2,-6.85,-0.02957486136783738,0.038817005545286554,-7.4,-0.01552795031055898,-0.17049180327868851,-0.3793103448275862,-0.048964218455743946,-0.04106776180698146,-0.08823529411764697,-0.04255319148936165,-0.18965517241379315,0.02053388090349073,-0.044117647058823484,-0.07153502235469444,0.051724137931034475,0.20160153747597698,1991-92,0.18292682926829268,0
23,Los Angeles Lakers,-0.060532687651331685,-0.025200458190148933,-0.03389830508474567,-0.4,-0.2894736842105262,-0.19335347432024164,-0.033591731266150004,0.0,-0.034979423868312765,0.054455445544554504,0.04119850187265928,0.00922266139657446,-0.02083333333333337,-0.08532423208191131,-0.06407322654462255,-0.10204081632653061,0.06976744186046502,-0.10909090909090902,-0.14743589743589736,-0.15315315315315314,-0.0465337132003798,0.040441176470588314,43.0,39.0,-0.07317073170731703,0.07317073170731714,-1.1,0.15,-0.95,-0.004621072088724532,0.006469500924214389,-1.2,-0.04244306418219457,0.0721311475409836,-0.2643678160919539,-0.02824858757062154,-0.045174537987679564,-0.11764705882352944,-0.006079027355622935,0.0775862068965516,0.012320328542094527,0.014705882352941346,-0.046199701937406745,-0.19396551724137934,0.09256886611146697,1991-92,0.524390243902439,0
24,Denver Nuggets,-0.03631961259079908,0.030927835051546504,-0.06355932203389825,-0.4,-0.32894736842105265,-0.09063444108761332,-0.012919896640826822,0.06524466750313684,-0.07407407407407407,-0.07920792079207906,-0.0561797752808989,-0.027667984189723382,0.14583333333333326,-0.020477815699658786,0.03203661327231111,-0.22857142857142865,0.09302325581395365,0.018181818181818077,0.12820512820512842,0.09009009009009006,-0.05318138651471982,-0.05514705882352944,24.0,58.0,-0.4878048780487805,0.4878048780487805,-7.87,0.28,-7.59,-0.06931608133086875,0.003696857670979492,-7.9,0.020703933747411973,-0.08196721311475397,-0.34482758620689646,-0.07156308851224114,-0.07392197125256672,0.09558823529411775,0.05775075987841949,-0.10775862068965525,0.014373716632443578,0.0808823529411764,0.013412816691505292,0.20258620689655182,-0.16047405509288915,1991-92,0.2926829268292683,0
25,Detroit Pistons,-0.05811138014527839,-0.04123711340206182,-0.01483050847457612,-0.19999999999999996,-0.1578947368421052,-0.051359516616314216,-0.04651162790697683,-0.03011292346298622,-0.01851851851851849,-0.05445544554455439,-0.03745318352059923,-0.021080368906455926,0.0277777777777779,0.0068259385665527805,0.013729977116704761,-0.053061224489796,-0.22093023255813948,-0.19999999999999996,-0.05128205128205121,-0.09459459459459452,-0.06077872744539403,0.1066176470588236,48.0,34.0,0.14634146341463405,-0.14634146341463417,2.04,0.01,2.06,-0.006469500924214389,-0.026802218114602594,2.2,-0.051759834368530044,0.006557377049180246,-0.11494252873563215,-0.020715630885122405,-0.02053388090349073,-0.007352941176470562,0.0607902735562309,-0.017241379310344862,-0.03901437371663241,-0.0808823529411764,0.02086438152011927,-0.12068965517241392,0.3743754003843689,1991-92,0.5853658536585366,0
26,Dallas Mavericks,-0.07990314769975781,-0.008018327605956554,-0.06991525423728806,0.31999999999999984,0.27631578947368407,0.015105740181268867,-0.10077519379844979,-0.035131744040150514,-0.06995884773662542,-0.09405940594059403,-0.08614232209737827,-0.011857707509881465,0.01388888888888884,0.013651877133105783,0.013729977116704761,-0.18775510204081636,-0.2441860465116279,-0.21818181818181825,-0.05769230769230771,0.027027027027027195,-0.07312440645773977,0.03676470588235303,22.0,60.0,-0.4878048780487805,0.4878048780487805,-7.65,0.18,-7.47,-0.04805914972273573,0.026802218114602594,-8.1,-0.022774327122153104,-0.07868852459016384,0.28735632183908066,-0.05649717514124297,-0.05954825462012314,-0.03676470588235292,-0.05167173252279633,-0.09051724137931039,-0.008213552361396315,-0.15441176470588236,0.010432190760059745,0.11637931034482762,-0.008776425368353657,1991-92,0.2682926829268293,0
0,Phoenix Suns,0.04668304668304657,0.005813953488372103,0.04228329809725162,0.6333333333333335,0.48888888888888893,0.0803571428571428,0.0026525198938991412,-0.05064935064935072,0.05521472392638049,0.11483253588516762,0.11913357400722036,-0.0013262599469495706,0.007246376811594235,0.04436860068259385,0.03248259860788849,0.03238866396761142,0.06976744186046502,0.05769230769230771,0.04402515723270439,-0.08620689655172409,0.0769230769230771,0.040590405904058935,62.0,20.0,0.3902439024390243,-0.3902439024390244,6.66,-0.39,6.27,0.04907407407407405,-0.012037037037036957,6.6,0.030991735537190035,0.1083591331269349,0.48076923076923084,0.05597014925373123,0.0610997963340123,0.014285714285714235,0.03125,0.11111111111111116,0.010183299389002087,-0.0071428571428571175,0.01764705882352935,-0.15226337448559668,0.1890118132383274,1992-93,0.7560975609756098,0
1,Charlotte Hornets,0.05159705159705141,0.02209302325581408,0.029598308668076223,-0.29999999999999993,-0.2777777777777778,-0.029761904761904767,0.07957559681697601,0.05714285714285716,0.02249488752556239,0.06698564593301448,0.04693140794223827,0.022546419098143256,-0.02898550724637683,0.04436860068259385,0.01856148491879339,0.06882591093117396,-0.09302325581395343,0.11538461538461542,0.018867924528301883,-0.06034482758620685,0.045584045584045496,-0.05166051660516613,44.0,38.0,-0.024390243902439046,0.024390243902439046,-0.24,0.22,-0.02,0.01388888888888884,0.015740740740740833,-0.2,0.03512396694214881,0.018575851393188847,-0.28846153846153844,0.020522388059701413,0.016293279022403295,-0.014285714285714235,-0.021874999999999978,0.04526748971193428,-0.008146639511201648,-0.09999999999999998,-0.044117647058823484,-0.17283950617283939,0.481592599537471,1992-93,0.5365853658536586,0
2,Golden State Warriors,0.041769041769041726,0.023255813953488413,0.019027484143763207,0.19999999999999996,0.15555555555555567,0.04166666666666652,0.02652519893899208,0.007792207792207684,0.020449897750511203,0.03349282296650724,0.08664259927797846,-0.049071618037135334,0.07971014492753614,-0.0068259385665528916,0.01856148491879339,-0.0080971659919028,-0.011627906976744096,-0.09615384615384615,0.1132075471698113,0.08189655172413812,0.04368471035137711,-0.07749077490774914,34.0,48.0,-0.07317073170731703,0.07317073170731714,-0.99,0.05,-0.94,0.011111111111111072,0.020370370370370372,-1.0,0.02789256198347112,0.05882352941176472,0.13461538461538458,0.013059701492537323,0.022403258655804503,0.06428571428571428,0.06875000000000009,0.008230452674897082,0.020366598778004175,0.0,-0.014705882352941124,0.07407407407407418,-0.06087880492530784,1992-93,0.4146341463414634,0
3,Portland Trail Blazers,0.0073710073710073765,0.04069767441860472,-0.031712473572938604,0.1333333333333333,0.1444444444444446,-0.029761904761904767,-0.0026525198938992522,0.029870129870129825,-0.02862985685071573,0.11004784688995217,0.1227436823104695,-0.011936339522546469,0.08695652173913038,0.04436860068259385,0.0556844547563804,-0.028340080971659853,0.09302325581395365,0.0,-0.0691823899371069,-0.004310344827586077,0.03038936372269707,0.040590405904058935,51.0,31.0,0.19512195121951215,-0.19512195121951215,3.11,-0.19,2.92,0.002777777777777768,-0.025925925925925908,3.1,0.023760330578512345,0.07430340557275539,0.10576923076923084,-0.018656716417910446,-0.03054989816700615,-0.09999999999999998,0.02187500000000009,0.0658436213991771,-0.006109979633401208,0.05714285714285716,0.044117647058823595,-0.024691358024691357,-0.19444965310331896,1992-93,0.6219512195121951,0
4,Seattle SuperSonics,0.041769041769041726,0.012790697674418539,0.02748414376321362,-0.09999999999999998,-0.1777777777777777,0.06249999999999978,0.05305039787798416,0.033766233766233666,0.01840490797546024,0.004784688995215447,-0.0072202166064981865,0.009283819628647327,0.07971014492753614,-0.061433447098976135,-0.016241299303944357,-0.06072874493927127,0.33720930232558155,-0.03846153846153855,-0.02515723270440251,0.034482758620689724,0.028490028490028463,0.022140221402213944,55.0,27.0,0.4390243902439024,-0.4390243902439024,7.07,-0.42,6.66,0.03981481481481475,-0.028703703703703676,7.4,-0.008264462809917328,-0.021671826625387025,-0.1826923076923076,0.018656716417910557,0.022403258655804503,-0.0357142857142857,0.109375,-0.008230452674897082,-0.004073319755600768,0.17142857142857126,-0.004411764705882337,0.06995884773662553,-0.15913494593412092,1992-93,0.6707317073170732,0
5,Sacramento Kings,0.0073710073710073765,0.03023255813953485,-0.0211416490486257,0.06666666666666665,0.06666666666666665,-0.011904761904761862,0.0026525198938991412,0.025974025974025983,-0.02249488752556239,0.0861244019138756,0.07581227436823101,0.010610079575596787,0.007246376811594235,-0.05119453924914674,-0.0324825986078886,0.02429149797570851,0.09302325581395365,-0.1923076923076923,0.04402515723270439,0.09482758620689657,0.024691358024691468,-0.022140221402214055,25.0,57.0,-0.19512195121951215,0.19512195121951215,-3.17,0.17,-3.0,-0.01388888888888884,0.014814814814814836,-3.1,0.04132231404958686,0.04334365325077405,0.03846153846153855,-0.011194029850746245,-0.020366598778004064,0.0071428571428571175,-0.04062500000000002,0.057613168724279795,0.022403258655804503,0.07857142857142851,-0.01911764705882346,0.20164609053497928,0.08238014875929744,1992-93,0.3048780487804878,0
6,Indiana Pacers,0.009828009828009687,-0.0046511627906977715,0.014799154334038,0.03333333333333344,0.06666666666666665,-0.029761904761904767,0.007957559681697646,-0.012987012987012991,0.02249488752556239,0.0717703349282297,0.057761732851985714,0.01591511936339529,0.07971014492753614,0.020477815699658564,0.03944315545243615,0.05668016194331993,-0.12790697674418605,-0.05769230769230771,-0.037735849056603765,0.07327586206896552,0.023741690408357163,-0.011070110701107083,41.0,41.0,0.12195121951219523,-0.12195121951219512,1.7,0.08,1.77,0.036111111111111205,0.019444444444444375,1.8,-0.008264462809917328,0.05882352941176472,0.0769230769230771,0.020522388059701413,0.014256619144602967,-0.0357142857142857,0.06875000000000009,0.07818930041152261,-0.012219959266802416,-0.09285714285714286,-0.008823529411764675,0.15637860082304544,-0.19063691480717548,1992-93,0.5,0
7,Cleveland Cavaliers,0.027027027027026973,-0.023255813953488413,0.05073995771670203,0.16666666666666674,0.0,0.1339285714285714,0.01591511936339507,-0.027272727272727226,0.04498977505112478,-0.009569377990430561,-0.06859205776173283,0.06366047745358094,-0.1811594202898551,0.03754266211604085,-0.030162412993039567,0.1578947368421053,-0.12790697674418605,0.25,-0.13836477987421392,-0.168103448275862,0.02279202279202286,0.0627306273062731,54.0,28.0,0.41463414634146334,-0.41463414634146345,6.45,-0.15,6.3,0.04351851851851851,-0.01851851851851849,6.7,-0.02066115702479343,-0.04643962848297223,0.03846153846153855,0.05410447761194015,0.054989816700611094,-0.1071428571428571,-0.12187499999999996,0.016460905349794164,-0.018329938900203735,-0.06428571428571428,0.016176470588235237,-0.23868312757201648,0.14563410213138317,1992-93,0.6585365853658537,0
8,Atlanta Hawks,0.017199017199017064,0.0313953488372094,-0.014799154334038,0.5666666666666667,0.4555555555555555,0.05654761904761885,-0.02652519893899208,-0.0181818181818183,-0.006134969325153339,-0.038277511961722355,-0.02166064981949456,-0.01591511936339529,0.1376811594202898,-0.023890784982935176,0.0278422273781902,0.028340080971659853,0.13953488372093026,-0.34615384615384615,0.02515723270440251,-0.051724137931034475,0.02089268755935425,0.0,43.0,39.0,-0.04878048780487809,0.04878048780487809,-0.87,0.2,-0.67,0.012037037037037068,0.020370370370370372,-0.9,0.008264462809917328,-0.05572755417956665,0.42307692307692313,-0.003731343283582045,0.004073319755600879,0.0,0.08749999999999991,-0.06584362139917688,0.050916496945010215,0.04285714285714293,0.007352941176470562,-0.07818930041152261,-0.2511406962935183,1992-93,0.524390243902439,0
9,Los Angeles Clippers,0.06142506142506132,0.03953488372093039,0.023255813953488413,-0.4666666666666667,-0.33333333333333337,-0.19345238095238093,0.10344827586206895,0.08311688311688314,0.020449897750511203,-0.09090909090909083,-0.04332129963898912,-0.04774535809018576,0.04347826086956519,-0.017064846416382284,0.002320185614849146,0.10526315789473695,0.1976744186046513,0.15384615384615374,0.02515723270440251,0.008620689655172376,0.017094017094017033,-0.014760147601476148,41.0,41.0,0.024390243902439046,-0.024390243902439046,0.35,-0.03,0.33,-0.005555555555555536,-0.008333333333333415,0.3,0.023760330578512345,-0.08049535603715174,-0.3557692307692307,-0.011194029850746245,0.004073319755600879,-0.0071428571428571175,0.02187500000000009,-0.12345679012345678,-0.004073319755600768,0.07857142857142851,-0.01911764705882346,0.08230452674897126,-0.1880117507344209,1992-93,0.5,0
10,Utah Jazz,0.0,-0.03139534883720929,0.03382663847780121,-0.4666666666666667,-0.4444444444444444,-0.06547619047619058,0.037135278514588865,0.01558441558441559,0.02249488752556239,0.11483253588516762,0.09747292418772568,0.01591511936339529,-0.07971014492753636,0.023890784982935065,-0.009280742459396696,0.07287449392712553,0.058139534883721034,-0.1923076923076923,-0.02515723270440251,0.034482758620689724,0.008547008547008517,0.08118081180811809,47.0,35.0,0.14634146341463405,-0.14634146341463417,2.17,-0.43,1.74,0.014814814814814836,-0.005555555555555536,2.2,-0.0030991735537190257,0.13003095975232193,-0.41346153846153844,0.026119402985074647,0.014256619144602967,-0.014285714285714235,-0.03125,0.14814814814814836,-0.008146639511201648,-0.0071428571428571175,0.010294117647058787,0.028806584362139898,0.24382773923370205,1992-93,0.573170731707317,0
11,Orlando Magic,-0.02457002457002455,-0.0488372093023256,0.02748414376321362,0.30000000000000004,0.20000000000000018,0.06249999999999978,-0.04774535809018576,-0.07792207792207795,0.0327198364008181,0.062200956937799035,0.09747292418772568,-0.03183023872679047,-0.07971014492753636,0.06825938566552892,0.02088167053364276,-0.03643724696356265,-0.2325581395348837,0.09615384615384626,0.09433962264150941,0.012931034482758674,0.0018993352326686086,-0.047970479704797064,41.0,41.0,0.09756097560975618,-0.09756097560975607,1.32,0.03,1.35,0.004629629629629539,-0.008333333333333415,1.4,-0.005165289256198302,0.15170278637770895,0.27884615384615397,0.033582089552238736,0.03665987780040747,0.1071428571428572,-0.018750000000000044,0.11522633744855981,-0.03665987780040736,-0.15000000000000002,0.0117647058823529,-0.04526748971193406,-0.05300331270704417,1992-93,0.5,0
12,San Antonio Spurs,-0.0073710073710074875,-0.04069767441860461,0.03594080338266381,-0.033333333333333326,-0.06666666666666665,0.014880952380952328,-0.0053050397877985045,-0.038961038961038974,0.036809815950920255,0.04784688995215314,0.032490974729241895,0.01458885941644561,-0.18840579710144933,0.058020477815699634,-0.02088167053364265,-0.0080971659919028,-0.17441860465116277,0.21153846153846145,-0.05660377358490565,-0.030172413793103425,0.0018993352326686086,0.014760147601476037,49.0,33.0,0.1707317073170731,-0.1707317073170732,2.67,-0.46,2.21,0.014814814814814836,-0.011111111111111183,2.8,-0.014462809917355268,0.07430340557275539,-0.019230769230769273,0.035447761194029814,0.03258655804480659,-0.02857142857142858,-0.13124999999999998,0.09053497942386834,-0.02851323828920571,-0.12142857142857133,0.03088235294117636,-0.09053497942386823,0.003625226576660978,1992-93,0.5975609756097561,0
13,Chicago Bulls,0.041769041769041726,0.02209302325581408,0.019027484143763207,0.0,-0.08888888888888902,0.08630952380952372,0.04509283819628629,0.03506493506493502,0.010224948875255713,-0.16267942583732053,-0.1407942238267148,-0.02785145888594165,0.1376811594202898,-0.05119453924914674,0.011600928074245953,0.05263157894736836,0.10465116279069764,-0.03846153846153855,-0.15094339622641506,-0.051724137931034475,-0.0009496676163341933,0.03690036900368998,57.0,25.0,0.41463414634146334,-0.41463414634146345,6.29,-0.1,6.19,0.045370370370370505,-0.017592592592592604,6.8,-0.044421487603305776,-0.16099071207430338,-0.10576923076923073,-0.001865671641791078,0.016293279022403295,-0.1428571428571429,0.1343749999999999,-0.18106995884773658,0.004073319755600879,0.10000000000000009,0.010294117647058787,-0.016460905349794275,0.15807237952372022,1992-93,0.6951219512195121,1
14,Denver Nuggets,0.004914004914004844,0.032558139534883734,-0.027484143763213398,-0.43333333333333335,-0.38888888888888884,-0.09523809523809534,0.039787798408488007,0.08181818181818179,-0.036809815950920255,0.04306220095693791,0.03971119133574019,0.0026525198938991412,0.11594202898550732,0.06825938566552892,0.08352668213457082,-0.1417004048582996,-0.08139534883720922,0.32692307692307687,0.08176100628930816,0.07327586206896552,-0.0009496676163341933,-0.08487084870848716,36.0,46.0,-0.12195121951219512,0.12195121951219523,-1.74,-0.4,-2.14,-0.031481481481481555,-0.015740740740740722,-1.7,0.030991735537190035,0.003095975232198178,-0.40384615384615385,-0.03358208955223885,-0.04276985743380857,0.03571428571428581,0.050000000000000044,0.008230452674897082,-0.03054989816700615,-0.0071428571428571175,0.013235294117647234,0.08230452674897126,-0.10600662541408834,1992-93,0.43902439024390244,0
15,Philadelphia 76ers,-0.03439803439803457,0.0034883720930232176,-0.03594080338266381,0.33333333333333326,0.2777777777777777,0.044642857142856984,-0.06366047745358105,-0.02857142857142858,-0.03476482617586918,0.038277511961722466,-0.0072202166064981865,0.04244031830238737,-0.08695652173913049,0.010238907849829282,-0.02088167053364265,0.00809716599190291,-0.04651162790697683,0.32692307692307687,0.04402515723270439,-0.15517241379310331,-0.009496676163342821,0.0,26.0,56.0,-0.36585365853658536,0.36585365853658547,-5.77,0.51,-5.25,-0.031481481481481555,0.022222222222222365,-5.8,0.017561983471074516,-0.012383900928792602,0.27884615384615397,-0.011194029850746245,-0.024439918533604943,0.028571428571428692,-0.12187499999999996,0.03292181069958855,0.026476578411405383,-0.04999999999999993,-0.03088235294117636,-0.22633744855967075,-0.21445090318144888,1992-93,0.3170731707317073,0
16,Los Angeles Lakers,-0.0073710073710074875,-0.008139534883720989,0.0,-0.2333333333333334,-0.15555555555555556,-0.11011904761904767,0.010610079575596787,0.009090909090909038,0.002044989775051187,0.014354066985645897,0.014440433212996373,0.0026525198938991412,-0.021739130434782705,-0.04778156996587035,-0.03944315545243626,-0.0080971659919028,0.10465116279069764,0.019230769230769162,-0.03144654088050314,-0.06465517241379315,-0.010446343779677014,0.03321033210332103,39.0,43.0,-0.07317073170731703,0.07317073170731714,-1.27,0.06,-1.2,-0.0037037037037037646,0.008333333333333304,-1.3,-0.00619834710743794,0.018575851393188847,-0.13461538461538458,-0.003731343283582045,-0.010183299389002087,-0.021428571428571463,-0.018750000000000044,0.024691358024691468,0.018329938900203624,0.021428571428571574,-0.0235294117647058,-0.1152263374485597,-0.03400212513282075,1992-93,0.47560975609756095,0
